"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04013420504","Census Tract 4205.04, Maricopa County, Arizona","182","null","92","null","0","13","null","null","0","null","13","null","18","null","30","null","0","13","null","null","0","13","null","null","8","null","15","null","54","39","null","null","9","null","14","null","17","null","20","null","0","13","null","null","31","51","null","null","13","20","null","null","32","null","48","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420602","Census Tract 4206.02, Maricopa County, Arizona","274","null","81","null","12","19","null","null","0","null","18","null","8","null","12","null","8","16","null","null","0","18","null","null","39","null","44","null","14","19","null","null","38","null","46","null","0","null","18","null","28","26","null","null","30","34","null","null","6","10","null","null","57","null","48","null","34","50","null","null","0","18","null","null","0","null","18","null",
"1400000US04013420603","Census Tract 4206.03, Maricopa County, Arizona","229","null","104","null","23","37","null","null","0","null","13","null","7","null","11","null","0","13","null","null","0","13","null","null","8","null","13","null","9","15","null","null","0","null","13","null","19","null","22","null","28","42","null","null","51","54","null","null","22","33","null","null","44","null","49","null","18","20","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420604","Census Tract 4206.04, Maricopa County, Arizona","148","null","40","null","0","13","null","null","0","null","13","null","10","null","15","null","0","13","null","null","8","12","null","null","7","null","12","null","13","22","null","null","0","null","13","null","34","null","55","null","0","13","null","null","57","45","null","null","19","27","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420704","Census Tract 4207.04, Maricopa County, Arizona","247","null","78","null","10","15","null","null","0","null","18","null","25","null","30","null","10","16","null","null","31","48","null","null","0","null","18","null","9","15","null","null","10","null","15","null","21","null","30","null","66","67","null","null","0","18","null","null","29","34","null","null","10","null","16","null","10","15","null","null","16","19","null","null","0","null","18","null",
"1400000US04013420705","Census Tract 4207.05, Maricopa County, Arizona","28","null","30","null","0","13","null","null","0","null","13","null","8","null","14","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","8","null","13","null","0","13","null","null","12","21","null","null","0","null","13","null",
"1400000US04013420706","Census Tract 4207.06, Maricopa County, Arizona","160","null","55","null","34","27","null","null","0","null","13","null","11","null","16","null","12","18","null","null","6","9","null","null","22","null","37","null","9","15","null","null","0","null","13","null","0","null","13","null","6","9","null","null","9","15","null","null","15","24","null","null","0","null","13","null","21","24","null","null","0","13","null","null","15","null","21","null",
"1400000US04013420707","Census Tract 4207.07, Maricopa County, Arizona","174","null","90","null","0","13","null","null","27","null","44","null","0","null","13","null","28","34","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","20","null","21","null","48","59","null","null","51","61","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420708","Census Tract 4207.08, Maricopa County, Arizona","212","null","114","null","47","51","null","null","0","null","13","null","38","null","61","null","20","31","null","null","69","72","null","null","0","null","13","null","0","13","null","null","38","null","59","null","0","null","13","null","0","13","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420709","Census Tract 4207.09, Maricopa County, Arizona","185","null","138","null","9","15","null","null","29","null","47","null","37","null","49","null","10","21","null","null","8","12","null","null","65","null","94","null","13","23","null","null","0","null","13","null","0","null","13","null","14","23","null","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420710","Census Tract 4207.10, Maricopa County, Arizona","232","null","85","null","0","13","null","null","76","null","69","null","12","null","21","null","47","56","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","6","null","12","null","42","50","null","null","49","73","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420800","Census Tract 4208, Maricopa County, Arizona","239","null","74","null","41","43","null","null","0","null","13","null","22","null","34","null","57","48","null","null","8","15","null","null","8","null","16","null","33","30","null","null","0","null","13","null","9","null","14","null","31","38","null","null","12","19","null","null","10","16","null","null","0","null","13","null","0","13","null","null","0","13","null","null","8","null","14","null",
"1400000US04013420901","Census Tract 4209.01, Maricopa County, Arizona","293","null","102","null","0","13","null","null","24","null","39","null","26","null","42","null","0","13","null","null","0","13","null","null","94","null","67","null","60","56","null","null","0","null","13","null","42","null","43","null","5","8","null","null","42","57","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013420902","Census Tract 4209.02, Maricopa County, Arizona","249","null","89","null","36","34","null","null","59","null","66","null","0","null","13","null","43","54","null","null","0","13","null","null","18","null","19","null","23","36","null","null","11","null","17","null","0","null","13","null","0","13","null","null","30","29","null","null","15","19","null","null","14","null","17","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013421001","Census Tract 4210.01, Maricopa County, Arizona","392","null","111","null","82","68","null","null","123","null","81","null","37","null","38","null","58","50","null","null","10","16","null","null","39","null","40","null","0","13","null","null","21","null","28","null","13","null","20","null","0","13","null","null","0","13","null","null","9","15","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013421002","Census Tract 4210.02, Maricopa County, Arizona","217","null","86","null","28","34","null","null","12","null","20","null","0","null","13","null","41","55","null","null","47","53","null","null","20","null","32","null","0","13","null","null","8","null","14","null","31","null","41","null","0","13","null","null","30","44","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04013421101","Census Tract 4211.01, Maricopa County, Arizona","452","null","135","null","28","43","null","null","27","null","42","null","23","null","24","null","59","66","null","null","24","38","null","null","17","null","20","null","10","16","null","null","79","null","67","null","8","null","13","null","41","43","null","null","57","55","null","null","57","48","null","null","22","null","27","null","0","13","null","null","0","13","null","null","0","null","13","null",
