"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004M","B19001I_004MA","B19001I_004EA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007M","B19001I_007MA","B19001I_007EA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011EA","B19001I_011M","B19001I_011MA","B19001I_012E","B19001I_012M","B19001I_012MA","B19001I_012EA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014M","B19001I_014MA","B19001I_014EA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016EA","B19001I_016M","B19001I_016MA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","6","9","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","6","null","9","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","32","49","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","32","null","49","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","7","11","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","7","null","11","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","38","39","null","null","0","132","null","null","14","null","23","null","0","132","null","null","0","null","132","null","0","null","132","null","12","22","null","null","0","132","null","null","0","null","132","null","0","null","132","null","12","null","21","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","171","120","null","null","12","20","null","null","32","null","34","null","50","73","null","null","0","null","132","null","0","null","132","null","36","53","null","null","0","132","null","null","0","null","132","null","0","null","132","null","41","null","64","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","59","39","null","null","0","132","null","null","0","null","132","null","16","25","null","null","0","null","132","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","32","null","33","null","0","132","null","null","0","null","132","null","11","19","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","70","58","null","null","13","21","null","null","0","null","132","null","0","132","null","null","19","null","28","null","26","null","40","null","0","132","null","null","0","132","null","null","12","null","20","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","149","80","null","null","37","34","null","null","0","null","132","null","0","132","null","null","15","null","26","null","15","null","24","null","15","24","null","null","15","25","null","null","0","null","132","null","0","null","132","null","52","null","69","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","23","36","null","null","0","132","null","null","0","null","132","null","0","132","null","null","23","null","36","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","12","13","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null","7","null","11","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","null","132","null","5","8","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","112","55","null","null","32","36","null","null","13","null","21","null","6","7","null","null","9","null","11","null","15","null","20","null","5","6","null","null","0","132","null","null","12","null","17","null","0","null","132","null","9","null","11","null","3","5","null","null","4","null","8","null","0","132","null","null","4","8","null","null","0","null","132","null","0","132","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","446","103","null","null","64","49","null","null","68","null","51","null","46","38","null","null","10","null","11","null","57","null","50","null","23","19","null","null","25","21","null","null","19","null","22","null","36","null","40","null","15","null","24","null","37","43","null","null","24","null","20","null","11","10","null","null","5","8","null","null","6","null","10","null","0","132","null","null",
