"GEO_ID","NAME","B19001I_001E","B19001I_001EA","B19001I_001M","B19001I_001MA","B19001I_002E","B19001I_002M","B19001I_002MA","B19001I_002EA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","941","null","190","null","75","63","null","null","108","null","82","null","60","null","53","null","30","null","44","null","93","null","79","null","90","null","77","null","102","null","145","null","31","null","49","null","40","null","48","null","90","63","null","null","93","null","68","null","58","null","58","null","52","null","56","null","0","null","13","null","0","13","null","null","19","null","23","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","1461","null","265","null","57","60","null","null","10","null","16","null","55","null","61","null","203","null","219","null","27","null","45","null","186","null","116","null","85","null","82","null","99","null","75","null","123","null","86","null","99","92","null","null","112","null","108","null","158","null","104","null","66","null","73","null","144","null","108","null","10","15","null","null","27","null","42","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","1647","null","219","null","50","60","null","null","154","null","139","null","95","null","98","null","41","null","48","null","40","null","52","null","21","null","34","null","106","null","114","null","149","null","145","null","101","null","109","null","269","209","null","null","167","null","138","null","266","null","135","null","75","null","60","null","97","null","110","null","16","27","null","null","0","null","19","null",
"1400000US04019002507","Census Tract 25.07, Pima County, Arizona","814","null","163","null","36","55","null","null","34","null","54","null","83","null","91","null","89","null","92","null","31","null","41","null","27","null","42","null","36","null","57","null","33","null","38","null","41","null","61","null","61","60","null","null","38","null","50","null","95","null","79","null","123","null","123","null","87","null","52","null","0","13","null","null","0","null","13","null",
"1400000US04019002508","Census Tract 25.08, Pima County, Arizona","1383","null","363","null","177","235","null","null","0","null","19","null","62","null","61","null","69","null","111","null","43","null","47","null","14","null","30","null","66","null","75","null","120","null","78","null","86","null","76","null","101","102","null","null","196","null","120","null","239","null","219","null","98","null","77","null","86","null","67","null","0","19","null","null","26","null","35","null",
"1400000US04019002509","Census Tract 25.09, Pima County, Arizona","1416","null","256","null","186","107","null","null","102","null","69","null","116","null","73","null","146","null","82","null","71","null","46","null","60","null","43","null","64","null","77","null","29","null","35","null","101","null","68","null","60","46","null","null","92","null","66","null","81","null","72","null","178","null","206","null","56","null","56","null","25","28","null","null","49","null","55","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","768","null","208","null","108","97","null","null","46","null","48","null","21","null","35","null","80","null","89","null","80","null","76","null","32","null","52","null","151","null","82","null","30","null","37","null","22","null","39","null","76","73","null","null","0","null","13","null","91","null","71","null","6","null","17","null","0","null","13","null","0","13","null","null","25","null","39","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","570","null","144","null","122","112","null","null","67","null","49","null","11","null","17","null","56","null","61","null","48","null","37","null","48","null","32","null","44","null","41","null","0","null","13","null","40","null","34","null","25","30","null","null","58","null","46","null","51","null","47","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","751","null","216","null","98","71","null","null","57","null","46","null","17","null","27","null","79","null","59","null","44","null","43","null","80","null","79","null","54","null","59","null","28","null","26","null","10","null","15","null","48","49","null","null","201","null","168","null","17","null","19","null","0","null","13","null","0","null","13","null","18","28","null","null","0","null","13","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","421","null","126","null","18","31","null","null","91","null","69","null","0","null","19","null","14","null","24","null","108","null","107","null","33","null","39","null","0","null","19","null","23","null","37","null","0","null","19","null","77","57","null","null","16","null","24","null","23","null","38","null","0","null","19","null","0","null","19","null","0","19","null","null","18","null","27","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","611","null","202","null","121","119","null","null","26","null","29","null","20","null","27","null","0","null","13","null","117","null","123","null","7","null","12","null","32","null","50","null","82","null","69","null","23","null","25","null","30","35","null","null","48","null","39","null","105","null","74","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019002704","Census Tract 27.04, Pima County, Arizona","394","null","114","null","19","32","null","null","69","null","66","null","18","null","31","null","104","null","71","null","0","null","13","null","0","null","13","null","35","null","65","null","12","null","19","null","12","null","18","null","42","33","null","null","36","null","34","null","9","null","16","null","38","null","37","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","357","null","151","null","97","84","null","null","25","null","28","null","0","null","13","null","0","null","13","null","0","null","13","null","11","null","19","null","22","null","35","null","71","null","110","null","0","null","13","null","0","13","null","null","131","null","87","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","639","null","238","null","62","78","null","null","45","null","49","null","12","null","17","null","12","null","18","null","62","null","52","null","29","null","27","null","53","null","59","null","52","null","46","null","56","null","46","null","59","39","null","null","118","null","187","null","50","null","39","null","19","null","31","null","0","null","13","null","10","15","null","null","0","null","13","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","399","null","120","null","67","60","null","null","0","null","13","null","33","null","38","null","28","null","43","null","34","null","33","null","11","null","16","null","0","null","13","null","29","null","30","null","0","null","13","null","61","83","null","null","95","null","72","null","34","null","36","null","0","null","13","null","7","null","11","null","0","13","null","null","0","null","13","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","837","null","410","null","69","73","null","null","0","null","19","null","29","null","32","null","233","null","339","null","68","null","89","null","82","null","88","null","107","null","149","null","0","null","19","null","83","null","76","null","0","19","null","null","48","null","76","null","72","null","75","null","15","null","25","null","15","null","24","null","0","19","null","null","16","null","26","null",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","176","null","96","null","9","13","null","null","0","null","13","null","0","null","13","null","10","null","16","null","26","null","40","null","0","null","13","null","10","null","15","null","18","null","27","null","26","null","45","null","0","13","null","null","37","null","42","null","0","null","13","null","0","null","13","null","11","null","17","null","29","42","null","null","0","null","13","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","359","null","134","null","0","13","null","null","44","null","62","null","14","null","21","null","57","null","76","null","0","null","13","null","16","null","28","null","14","null","24","null","52","null","62","null","0","null","13","null","48","47","null","null","37","null","43","null","0","null","13","null","19","null","33","null","0","null","13","null","58","48","null","null","0","null","13","null",
"1400000US04019002906","Census Tract 29.06, Pima County, Arizona","237","null","203","null","0","13","null","null","0","null","13","null","0","null","13","null","124","null","193","null","0","null","13","null","0","null","13","null","17","null","19","null","8","null","13","null","0","null","13","null","21","37","null","null","0","null","13","null","13","null","20","null","20","null","31","null","7","null","12","null","1","2","null","null","26","null","42","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","554","null","209","null","99","66","null","null","0","null","13","null","30","null","51","null","0","null","13","null","93","null","123","null","0","null","13","null","34","null","57","null","34","null","52","null","0","null","13","null","73","92","null","null","28","null","42","null","133","null","124","null","13","null","23","null","17","null","29","null","0","13","null","null","0","null","13","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","510","null","162","null","27","41","null","null","115","null","91","null","0","null","13","null","0","null","13","null","17","null","30","null","69","null","107","null","91","null","85","null","16","null","25","null","0","null","13","null","62","71","null","null","84","null","80","null","0","null","13","null","0","null","13","null","29","null","44","null","0","13","null","null","0","null","13","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","175","null","64","null","4","8","null","null","27","null","37","null","29","null","37","null","0","null","13","null","15","null","21","null","18","null","20","null","27","null","33","null","0","null","13","null","0","null","13","null","0","13","null","null","14","null","16","null","20","null","22","null","15","null","16","null","6","null","8","null","0","13","null","null","0","null","13","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","685","null","245","null","136","82","null","null","9","null","14","null","98","null","86","null","43","null","47","null","62","null","89","null","11","null","18","null","11","null","17","null","0","null","13","null","0","null","13","null","11","17","null","null","51","null","41","null","45","null","39","null","141","null","175","null","40","null","63","null","0","13","null","null","27","null","41","null",
"1400000US04019003103","Census Tract 31.03, Pima County, Arizona","406","null","201","null","91","112","null","null","79","null","90","null","0","null","13","null","0","null","13","null","0","null","13","null","77","null","105","null","50","null","85","null","0","null","13","null","0","null","13","null","46","45","null","null","63","null","66","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019003104","Census Tract 31.04, Pima County, Arizona","490","null","152","null","27","33","null","null","68","null","73","null","98","null","85","null","14","null","23","null","170","null","126","null","17","null","28","null","11","null","21","null","17","null","28","null","32","null","47","null","7","11","null","null","0","null","13","null","22","null","36","null","0","null","13","null","7","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019003201","Census Tract 32.01, Pima County, Arizona","147","null","97","null","11","18","null","null","0","null","13","null","18","null","28","null","0","null","13","null","0","null","13","null","2","null","10","null","0","null","13","null","0","null","13","null","26","null","42","null","0","13","null","null","0","null","13","null","58","null","60","null","0","null","13","null","24","null","31","null","0","13","null","null","8","null","13","null",
"1400000US04019003202","Census Tract 32.02, Pima County, Arizona","297","null","155","null","0","13","null","null","26","null","40","null","105","null","118","null","47","null","71","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","17","28","null","null","102","null","83","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","411","null","129","null","0","13","null","null","21","null","35","null","0","null","13","null","70","null","61","null","94","null","75","null","26","null","42","null","6","null","9","null","11","null","19","null","11","null","21","null","40","38","null","null","20","null","24","null","36","null","28","null","26","null","30","null","36","null","52","null","9","15","null","null","5","null","9","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","482","null","175","null","141","147","null","null","25","null","24","null","0","null","13","null","12","null","17","null","12","null","17","null","45","null","44","null","39","null","32","null","47","null","43","null","9","null","14","null","25","30","null","null","65","null","60","null","17","null","19","null","23","null","33","null","22","null","24","null","0","13","null","null","0","null","13","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","438","null","140","null","62","48","null","null","44","null","50","null","29","null","45","null","40","null","51","null","0","null","13","null","0","null","13","null","32","null","53","null","39","null","38","null","18","null","29","null","60","49","null","null","0","null","13","null","69","null","60","null","0","null","13","null","23","null","26","null","0","13","null","null","22","null","23","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","626","null","194","null","22","34","null","null","85","null","77","null","0","null","19","null","0","null","19","null","100","null","97","null","0","null","19","null","17","null","27","null","47","null","74","null","0","null","19","null","58","56","null","null","158","null","127","null","32","null","39","null","70","null","78","null","0","null","19","null","13","21","null","null","24","null","31","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","601","null","145","null","85","90","null","null","22","null","29","null","21","null","33","null","69","null","84","null","28","null","45","null","15","null","22","null","0","null","13","null","0","null","13","null","47","null","46","null","65","51","null","null","50","null","49","null","117","null","87","null","52","null","41","null","7","null","13","null","23","23","null","null","0","null","13","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","700","null","180","null","47","54","null","null","45","null","52","null","83","null","72","null","90","null","85","null","64","null","61","null","3","null","6","null","47","null","41","null","78","null","65","null","35","null","33","null","31","36","null","null","96","null","70","null","73","null","79","null","8","null","12","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","433","null","135","null","35","36","null","null","5","null","9","null","0","null","13","null","28","null","39","null","9","null","16","null","0","null","13","null","11","null","21","null","70","null","69","null","12","null","17","null","117","89","null","null","13","null","17","null","74","null","51","null","59","null","58","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019003505","Census Tract 35.05, Pima County, Arizona","812","null","312","null","232","306","null","null","16","null","25","null","107","null","76","null","64","null","60","null","29","null","46","null","13","null","20","null","16","null","25","null","77","null","94","null","18","null","23","null","95","66","null","null","0","null","19","null","75","null","68","null","64","null","71","null","6","null","14","null","0","19","null","null","0","null","19","null",
"1400000US04019003506","Census Tract 35.06, Pima County, Arizona","770","null","253","null","0","13","null","null","100","null","91","null","68","null","86","null","0","null","13","null","40","null","69","null","46","null","58","null","173","null","118","null","0","null","13","null","24","null","40","null","6","12","null","null","82","null","72","null","182","null","159","null","0","null","13","null","0","null","13","null","49","63","null","null","0","null","13","null",
"1400000US04019003601","Census Tract 36.01, Pima County, Arizona","212","null","89","null","0","13","null","null","22","null","26","null","0","null","13","null","10","null","16","null","0","null","13","null","24","null","28","null","23","null","26","null","20","null","24","null","15","null","23","null","0","13","null","null","29","null","34","null","69","null","61","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","1905","null","239","null","133","95","null","null","48","null","54","null","211","null","139","null","282","null","140","null","217","null","141","null","28","null","33","null","129","null","85","null","188","null","135","null","99","null","92","null","126","102","null","null","249","null","148","null","144","null","109","null","0","null","19","null","42","null","51","null","0","19","null","null","9","null","18","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","1393","null","179","null","126","70","null","null","97","null","86","null","104","null","63","null","50","null","56","null","94","null","68","null","67","null","57","null","26","null","29","null","255","null","127","null","113","null","94","null","65","59","null","null","64","null","56","null","180","null","98","null","79","null","51","null","10","null","15","null","52","38","null","null","11","null","17","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","1538","null","145","null","148","83","null","null","73","null","49","null","105","null","77","null","92","null","63","null","45","null","52","null","87","null","60","null","163","null","81","null","112","null","89","null","37","null","40","null","139","74","null","null","178","null","84","null","176","null","80","null","92","null","55","null","91","null","56","null","0","19","null","null","0","null","19","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","1859","null","283","null","79","58","null","null","59","null","54","null","81","null","58","null","223","null","114","null","84","null","50","null","53","null","43","null","153","null","92","null","171","null","92","null","26","null","29","null","189","97","null","null","161","null","86","null","202","null","98","null","191","null","184","null","25","null","31","null","0","19","null","null","162","null","193","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","1009","null","161","null","26","28","null","null","52","null","51","null","156","null","109","null","75","null","60","null","72","null","56","null","115","null","94","null","45","null","52","null","0","null","13","null","55","null","38","null","185","97","null","null","96","null","73","null","87","null","55","null","33","null","40","null","0","null","13","null","0","13","null","null","12","null","20","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","985","null","123","null","88","55","null","null","108","null","69","null","106","null","65","null","73","null","63","null","147","null","87","null","63","null","55","null","122","null","68","null","54","null","41","null","5","null","10","null","61","52","null","null","68","null","47","null","57","null","49","null","21","null","21","null","0","null","13","null","0","13","null","null","12","null","20","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","1588","null","175","null","286","99","null","null","48","null","42","null","109","null","80","null","98","null","101","null","90","null","58","null","79","null","52","null","47","null","34","null","50","null","47","null","52","null","48","null","150","89","null","null","96","null","62","null","259","null","138","null","129","null","99","null","53","null","48","null","29","47","null","null","13","null","20","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","528","null","83","null","38","30","null","null","62","null","40","null","72","null","39","null","20","null","31","null","29","null","28","null","2","null","5","null","34","null","37","null","41","null","33","null","42","null","58","null","52","38","null","null","63","null","46","null","16","null","16","null","36","null","27","null","7","null","11","null","14","23","null","null","0","null","13","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","733","null","97","null","44","37","null","null","54","null","34","null","18","null","16","null","28","null","27","null","52","null","34","null","40","null","38","null","41","null","30","null","28","null","24","null","92","null","50","null","60","40","null","null","109","null","78","null","81","null","46","null","65","null","50","null","11","null","16","null","0","13","null","null","10","null","14","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","968","null","170","null","5","10","null","null","14","null","14","null","41","null","25","null","70","null","48","null","78","null","54","null","158","null","159","null","58","null","66","null","60","null","41","null","36","null","29","null","109","52","null","null","107","null","53","null","153","null","86","null","73","null","41","null","6","null","8","null","0","13","null","null","0","null","13","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","563","null","149","null","60","68","null","null","69","null","66","null","7","null","12","null","20","null","25","null","21","null","26","null","20","null","23","null","63","null","95","null","14","null","22","null","73","null","54","null","10","15","null","null","33","null","30","null","84","null","56","null","24","null","26","null","10","null","15","null","55","60","null","null","0","null","13","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","249","null","83","null","43","57","null","null","8","null","13","null","0","null","13","null","34","null","30","null","26","null","29","null","2","null","4","null","0","null","13","null","0","null","13","null","0","null","13","null","21","24","null","null","45","null","55","null","43","null","37","null","27","null","29","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","102","null","69","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","17","null","28","null","0","null","19","null","0","null","19","null","0","19","null","null","35","null","42","null","22","null","36","null","15","null","24","null","13","null","21","null","0","19","null","null","0","null","19","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","410","null","111","null","50","50","null","null","0","null","13","null","0","null","13","null","31","null","49","null","14","null","24","null","36","null","50","null","0","null","13","null","42","null","47","null","48","null","37","null","41","38","null","null","31","null","26","null","49","null","38","null","6","null","13","null","33","null","42","null","0","13","null","null","29","null","41","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","90","null","53","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","7","null","10","null","0","null","13","null","15","null","25","null","0","null","13","null","0","null","13","null","11","11","null","null","0","null","13","null","0","null","13","null","6","null","10","null","3","null","7","null","30","39","null","null","18","null","19","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","267","null","214","null","0","13","null","null","0","null","13","null","114","null","181","null","0","null","13","null","70","null","108","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","26","null","31","null","25","null","28","null","24","null","36","null","8","null","25","null","0","13","null","null","0","null","13","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","422","null","293","null","19","21","null","null","0","null","13","null","0","null","13","null","50","null","56","null","9","null","14","null","16","null","27","null","0","null","13","null","20","null","23","null","18","null","20","null","5","8","null","null","10","null","16","null","217","null","294","null","26","null","27","null","14","null","16","null","12","20","null","null","6","null","9","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","601","null","177","null","62","99","null","null","39","null","40","null","12","null","19","null","144","null","102","null","53","null","73","null","30","null","37","null","0","null","13","null","2","null","4","null","79","null","67","null","34","33","null","null","36","null","34","null","85","null","63","null","0","null","13","null","0","null","13","null","9","15","null","null","16","null","24","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","245","null","102","null","18","24","null","null","0","null","13","null","0","null","13","null","9","null","14","null","66","null","77","null","0","null","13","null","4","null","9","null","30","null","42","null","9","null","15","null","30","41","null","null","30","null","32","null","35","null","39","null","14","null","22","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","451","null","142","null","38","48","null","null","10","null","15","null","0","null","13","null","38","null","47","null","55","null","63","null","0","null","13","null","54","null","62","null","45","null","55","null","0","null","13","null","53","55","null","null","106","null","83","null","22","null","35","null","30","null","43","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","290","null","117","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","9","null","17","null","14","null","27","null","15","null","25","null","0","null","13","null","38","null","58","null","67","71","null","null","36","null","39","null","85","null","49","null","18","null","22","null","0","null","13","null","8","13","null","null","0","null","13","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","478","null","109","null","33","30","null","null","12","null","19","null","48","null","63","null","13","null","22","null","0","null","13","null","49","null","65","null","73","null","54","null","51","null","45","null","31","null","32","null","21","28","null","null","40","null","41","null","74","null","69","null","20","null","25","null","13","null","20","null","0","13","null","null","0","null","13","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","243","null","73","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","38","null","39","null","11","null","21","null","0","null","13","null","29","49","null","null","0","null","13","null","108","null","70","null","0","null","13","null","15","null","25","null","42","64","null","null","0","null","13","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","372","null","151","null","26","29","null","null","11","null","17","null","0","null","13","null","0","null","13","null","111","null","63","null","10","null","17","null","23","null","24","null","73","null","81","null","0","null","13","null","0","13","null","null","42","null","40","null","76","null","85","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","549","null","202","null","26","41","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","41","null","67","null","93","null","118","null","16","null","27","null","78","null","81","null","0","19","null","null","28","null","29","null","121","null","105","null","36","null","41","null","90","null","109","null","10","19","null","null","10","null","17","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","356","null","96","null","5","9","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","4","null","8","null","0","null","13","null","20","null","23","null","49","null","42","null","27","43","null","null","51","null","52","null","63","null","55","null","72","null","66","null","33","null","53","null","32","27","null","null","0","null","13","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","212","null","121","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","12","null","19","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","26","32","null","null","0","null","13","null","0","null","13","null","10","null","17","null","0","null","13","null","25","38","null","null","139","null","115","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","418","null","196","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","58","null","71","null","26","null","44","null","54","null","69","null","0","null","13","null","0","13","null","null","60","null","60","null","147","null","202","null","0","null","13","null","73","null","80","null","0","13","null","null","0","null","13","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","124","null","72","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","56","null","49","null","11","null","20","null","23","null","27","null","22","null","28","null","12","21","null","null","0","null","13","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","232","null","68","null","24","37","null","null","0","null","13","null","11","null","19","null","6","null","11","null","0","null","13","null","21","null","31","null","0","null","13","null","11","null","20","null","12","null","18","null","8","12","null","null","24","null","21","null","68","null","56","null","15","null","18","null","0","null","13","null","32","41","null","null","0","null","13","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","240","null","80","null","8","12","null","null","51","null","56","null","0","null","13","null","33","null","45","null","20","null","32","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","3","null","6","null","22","null","29","null","29","null","37","null","0","null","13","null","74","53","null","null","0","null","13","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","96","null","59","null","6","9","null","null","0","null","13","null","0","null","13","null","0","null","13","null","17","null","29","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","14","null","17","null","7","null","10","null","0","null","13","null","0","null","13","null","48","47","null","null","4","null","6","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","206","null","110","null","0","13","null","null","0","null","13","null","16","null","24","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","47","51","null","null","17","null","30","null","0","null","13","null","39","null","61","null","0","null","13","null","15","24","null","null","72","null","73","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","81","null","42","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","6","null","8","null","0","null","13","null","5","8","null","null","6","null","8","null","13","null","20","null","4","null","6","null","14","null","20","null","20","16","null","null","13","null","14","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","132","null","70","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","19","null","31","null","20","24","null","null","17","null","26","null","6","null","10","null","51","null","46","null","19","null","21","null","0","13","null","null","0","null","13","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","26","null","20","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","6","null","10","null","9","null","15","null","0","null","13","null","0","13","null","null","11","null","11","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","138","null","103","null","0","13","null","null","0","null","13","null","0","null","13","null","13","null","20","null","0","null","13","null","0","null","13","null","9","null","14","null","7","null","12","null","0","null","13","null","44","66","null","null","0","null","13","null","0","null","13","null","27","null","45","null","0","null","13","null","38","60","null","null","0","null","13","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","221","null","84","null","13","21","null","null","0","null","13","null","51","null","72","null","15","null","21","null","0","null","13","null","19","null","28","null","0","null","13","null","0","null","13","null","0","null","13","null","14","15","null","null","37","null","35","null","11","null","12","null","10","null","11","null","26","null","24","null","25","20","null","null","0","null","13","null",
"1400000US04019004057","Census Tract 40.57, Pima County, Arizona","296","null","76","null","0","13","null","null","34","null","45","null","0","null","13","null","33","null","22","null","40","null","52","null","14","null","18","null","8","null","14","null","18","null","25","null","0","null","13","null","9","14","null","null","0","null","13","null","53","null","43","null","44","null","41","null","26","null","28","null","17","25","null","null","0","null","13","null",
"1400000US04019004058","Census Tract 40.58, Pima County, Arizona","419","null","158","null","11","16","null","null","0","null","13","null","15","null","24","null","10","null","15","null","15","null","24","null","0","null","13","null","15","null","24","null","0","null","13","null","19","null","31","null","88","137","null","null","48","null","41","null","91","null","55","null","47","null","43","null","20","null","27","null","40","55","null","null","0","null","13","null",
"1400000US04019004061","Census Tract 40.61, Pima County, Arizona","168","null","66","null","0","13","null","null","9","null","16","null","10","null","19","null","0","null","13","null","17","null","27","null","8","null","16","null","0","null","13","null","0","null","13","null","9","null","16","null","0","13","null","null","0","null","13","null","0","null","13","null","45","null","43","null","44","null","54","null","22","28","null","null","4","null","10","null",
"1400000US04019004062","Census Tract 40.62, Pima County, Arizona","577","null","201","null","11","18","null","null","12","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","12","null","21","null","0","null","19","null","30","null","48","null","0","null","19","null","58","52","null","null","0","null","19","null","110","null","100","null","144","null","102","null","53","null","67","null","82","76","null","null","65","null","60","null",
"1400000US04019004063","Census Tract 40.63, Pima County, Arizona","386","null","100","null","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","28","null","43","null","0","null","19","null","10","null","16","null","0","null","19","null","0","null","19","null","0","19","null","null","22","null","26","null","128","null","121","null","78","null","80","null","67","null","48","null","17","28","null","null","36","null","40","null",
