"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003M","B19001I_003MA","B19001I_003EA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005EA","B19001I_005M","B19001I_005MA","B19001I_006E","B19001I_006EA","B19001I_006M","B19001I_006MA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008M","B19001I_008MA","B19001I_008EA","B19001I_009E","B19001I_009EA","B19001I_009M","B19001I_009MA","B19001I_010E","B19001I_010M","B19001I_010MA","B19001I_010EA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013M","B19001I_013MA","B19001I_013EA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015M","B19001I_015MA","B19001I_015EA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017EA","B19001I_017M","B19001I_017MA",
"1400000US04015952801","Census Tract 9528.01, Mohave County, Arizona","72","54","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","19","null","30","null","0","null","13","null","14","23","null","null","0","null","13","null","0","13","null","null","0","13","null","null","23","null","26","null","16","28","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952802","Census Tract 9528.02, Mohave County, Arizona","15","23","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","15","null","23","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952901","Census Tract 9529.01, Mohave County, Arizona","74","93","null","null","74","null","93","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015952902","Census Tract 9529.02, Mohave County, Arizona","274","198","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","19","null","37","null","95","141","null","null","99","120","null","null","22","null","39","null","0","13","null","null","39","null","46","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953001","Census Tract 9530.01, Mohave County, Arizona","66","59","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","15","null","44","null","34","44","null","null","0","null","13","null","0","13","null","null","0","13","null","null","17","null","26","null",
"1400000US04015953002","Census Tract 9530.02, Mohave County, Arizona","42","58","null","null","0","null","13","null","19","32","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","23","40","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","186","99","null","null","0","null","13","null","0","13","null","null","8","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","110","90","null","null","17","null","27","null","22","32","null","null","0","null","13","null","29","49","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","12","19","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","12","null","19","null",
"1400000US04015953301","Census Tract 9533.01, Mohave County, Arizona","310","246","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","193","null","217","null","72","87","null","null","0","null","13","null","0","13","null","null","45","71","null","null","0","null","13","null",
"1400000US04015953302","Census Tract 9533.02, Mohave County, Arizona","195","183","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","83","null","115","null","0","13","null","null","0","null","13","null","14","26","null","null","0","13","null","null","0","null","13","null","0","13","null","null","0","null","13","null","98","104","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953403","Census Tract 9534.03, Mohave County, Arizona","61","54","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","30","null","51","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","31","16","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953404","Census Tract 9534.04, Mohave County, Arizona","131","127","null","null","0","null","13","null","8","14","null","null","0","null","13","null","19","null","37","null","23","null","40","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","64","99","null","null","0","null","13","null","0","13","null","null","17","29","null","null","0","null","13","null",
"1400000US04015953405","Census Tract 9534.05, Mohave County, Arizona","53","92","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null","0","13","null","null","53","null","92","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953406","Census Tract 9534.06, Mohave County, Arizona","138","91","null","null","0","null","13","null","0","13","null","null","0","null","13","null","24","null","40","null","0","null","13","null","25","null","39","null","0","13","null","null","0","null","13","null","0","13","null","null","22","43","null","null","19","null","31","null","20","32","null","null","28","null","46","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","91","71","null","null","0","null","13","null","0","13","null","null","9","null","13","null","0","null","13","null","0","null","13","null","6","null","9","null","0","13","null","null","0","null","13","null","0","13","null","null","35","62","null","null","17","null","21","null","24","38","null","null","0","null","13","null","0","13","null","null","0","13","null","null","0","null","13","null",
"1400000US04015953603","Census Tract 9536.03, Mohave County, Arizona","170","96","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null","15","26","null","null","0","13","null","null","0","null","13","null","28","54","null","null","33","null","55","null","0","13","null","null","94","74","null","null","0","null","13","null",
"1400000US04015953604","Census Tract 9536.04, Mohave County, Arizona","177","98","null","null","0","null","19","null","0","19","null","null","0","null","19","null","64","null","98","null","0","null","19","null","0","null","19","null","25","31","null","null","0","null","19","null","0","19","null","null","0","19","null","null","36","null","40","null","0","19","null","null","0","null","19","null","35","41","null","null","0","19","null","null","17","null","33","null",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","372","184","null","null","0","null","19","null","0","19","null","null","108","null","119","null","0","null","19","null","33","null","52","null","0","null","19","null","17","35","null","null","39","null","67","null","0","19","null","null","125","126","null","null","0","null","19","null","0","19","null","null","0","null","19","null","50","68","null","null","0","19","null","null","0","null","19","null",
