"GEO_ID","NAME","B19001I_001E","B19001I_001M","B19001I_001MA","B19001I_001EA","B19001I_002E","B19001I_002EA","B19001I_002M","B19001I_002MA","B19001I_003E","B19001I_003EA","B19001I_003M","B19001I_003MA","B19001I_004E","B19001I_004EA","B19001I_004M","B19001I_004MA","B19001I_005E","B19001I_005M","B19001I_005MA","B19001I_005EA","B19001I_006E","B19001I_006M","B19001I_006MA","B19001I_006EA","B19001I_007E","B19001I_007EA","B19001I_007M","B19001I_007MA","B19001I_008E","B19001I_008EA","B19001I_008M","B19001I_008MA","B19001I_009E","B19001I_009M","B19001I_009MA","B19001I_009EA","B19001I_010E","B19001I_010EA","B19001I_010M","B19001I_010MA","B19001I_011E","B19001I_011M","B19001I_011MA","B19001I_011EA","B19001I_012E","B19001I_012EA","B19001I_012M","B19001I_012MA","B19001I_013E","B19001I_013EA","B19001I_013M","B19001I_013MA","B19001I_014E","B19001I_014EA","B19001I_014M","B19001I_014MA","B19001I_015E","B19001I_015EA","B19001I_015M","B19001I_015MA","B19001I_016E","B19001I_016M","B19001I_016MA","B19001I_016EA","B19001I_017E","B19001I_017M","B19001I_017MA","B19001I_017EA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","17","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","22","23","null","null","0","null","12","null","3","null","4","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","5","8","null","null","14","null","22","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","7","7","null","null","2","null","3","null","0","null","12","null","1","null","2","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","4","null","6","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","27","44","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","27","null","44","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","77","56","null","null","0","null","12","null","0","null","12","null","20","null","29","null","0","12","null","null","0","12","null","null","3","null","8","null","13","null","16","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","4","null","8","null","30","null","45","null","0","null","12","null","0","12","null","null","7","10","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","177","90","null","null","0","null","17","null","12","null","19","null","32","null","46","null","23","42","null","null","21","39","null","null","52","null","71","null","0","null","17","null","0","17","null","null","0","null","17","null","37","26","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","26","17","null","null","0","null","12","null","0","null","12","null","10","null","16","null","6","11","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","10","null","15","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","207","97","null","null","10","null","21","null","0","null","12","null","0","null","12","null","110","93","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","11","null","17","null","76","null","93","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","68","53","null","null","0","null","17","null","0","null","17","null","0","null","17","null","13","21","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","null","17","null","0","17","null","null","0","null","17","null","55","null","46","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","11","15","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","11","null","15","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","null","12","null","0","12","null","null","0","null","12","null","0","null","12","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","194","50","null","null","15","null","11","null","5","null","8","null","6","null","7","null","20","25","null","null","23","24","null","null","29","null","23","null","17","null","22","null","8","7","null","null","23","null","18","null","10","16","null","null","11","null","10","null","10","null","17","null","10","null","12","null","0","null","12","null","0","12","null","null","7","9","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","476","112","null","null","29","null","20","null","22","null","18","null","31","null","26","null","73","48","null","null","18","16","null","null","48","null","42","null","0","null","12","null","23","17","null","null","39","null","37","null","59","46","null","null","67","null","46","null","30","null","35","null","37","null","34","null","0","null","12","null","0","12","null","null","0","12","null","null",
"1400000US04007001000","Census Tract 10, Gila County, Arizona","542","191","null","null","0","null","17","null","127","null","93","null","38","null","58","null","0","17","null","null","25","29","null","null","33","null","37","null","59","null","65","null","50","85","null","null","0","null","17","null","76","112","null","null","22","null","33","null","34","null","43","null","78","null","69","null","0","null","17","null","0","17","null","null","0","17","null","null",
"1400000US04007001100","Census Tract 11, Gila County, Arizona","618","131","null","null","46","null","38","null","57","null","48","null","27","null","26","null","94","96","null","null","100","90","null","null","0","null","12","null","9","null","15","null","12","19","null","null","0","null","12","null","36","30","null","null","42","null","38","null","151","null","104","null","44","null","39","null","0","null","12","null","0","12","null","null","0","12","null","null",
