"GEO_ID","NAME","B19301_001M","B19301_001MA","B19301_001E","B19301_001EA",
"1400000US04019004632","Census Tract 46.32, Pima County, Arizona","2998","null","28774","null",
"1400000US04019004633","Census Tract 46.33, Pima County, Arizona","3497","null","38718","null",
"1400000US04019004634","Census Tract 46.34, Pima County, Arizona","6765","null","38023","null",
"1400000US04019004635","Census Tract 46.35, Pima County, Arizona","4218","null","40141","null",
"1400000US04019004636","Census Tract 46.36, Pima County, Arizona","6563","null","41814","null",
"1400000US04019004638","Census Tract 46.38, Pima County, Arizona","6076","null","42352","null",
"1400000US04019004639","Census Tract 46.39, Pima County, Arizona","3032","null","28352","null",
"1400000US04019004640","Census Tract 46.40, Pima County, Arizona","9240","null","45231","null",
"1400000US04019004641","Census Tract 46.41, Pima County, Arizona","4546","null","37483","null",
"1400000US04019004642","Census Tract 46.42, Pima County, Arizona","5339","null","42101","null",
"1400000US04019004643","Census Tract 46.43, Pima County, Arizona","3681","null","33965","null",
"1400000US04019004644","Census Tract 46.44, Pima County, Arizona","5449","null","28203","null",
"1400000US04019004645","Census Tract 46.45, Pima County, Arizona","2282","null","23561","null",
"1400000US04019004646","Census Tract 46.46, Pima County, Arizona","2837","null","25040","null",
"1400000US04019004647","Census Tract 46.47, Pima County, Arizona","2897","null","23550","null",
"1400000US04019004710","Census Tract 47.10, Pima County, Arizona","3610","null","28677","null",
"1400000US04019004711","Census Tract 47.11, Pima County, Arizona","7092","null","48528","null",
"1400000US04019004712","Census Tract 47.12, Pima County, Arizona","11516","null","66151","null",
"1400000US04019004713","Census Tract 47.13, Pima County, Arizona","10686","null","63904","null",
"1400000US04019004714","Census Tract 47.14, Pima County, Arizona","5516","null","48342","null",
"1400000US04019004715","Census Tract 47.15, Pima County, Arizona","2299","null","21623","null",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","4570","null","31017","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","8360","null","50179","null",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","7541","null","45728","null",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","11910","null","74326","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","8747","null","58565","null",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","9881","null","47613","null",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","7710","null","56998","null",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","4464","null","40685","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","9847","null","60202","null",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","5863","null","39516","null",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","5062","null","51956","null",
"1400000US04019410501","Census Tract 4105.01, Pima County, Arizona","1980","null","21197","null",
"1400000US04019410502","Census Tract 4105.02, Pima County, Arizona","3750","null","25371","null",
"1400000US04019410503","Census Tract 4105.03, Pima County, Arizona","2213","null","25368","null",
"1400000US04019470400","Census Tract 4704, Pima County, Arizona","3483","null","19851","null",
"1400000US04019470500","Census Tract 4705, Pima County, Arizona","11817","null","43898","null",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","2964","null","10417","null",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","2777","null","6719","null",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","1793","null","9796","null",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","2787","null","13789","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","983","null","9039","null",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","5537","null","39345","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","4166","null","27010","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","1970","null","20656","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","2617","null","18381","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","3815","null","25103","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","3364","null","22327","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","1856","null","21076","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","2768","null","22544","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","2391","null","18087","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","5082","null","27609","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","1819","null","24481","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","2029","null","21423","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","5003","null","19728","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","5225","null","24483","null",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","5433","null","19494","null",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","3216","null","19620","null",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","3166","null","19139","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","5681","null","38122","null",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","4664","null","20332","null",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","2300","null","18480","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","4022","null","23928","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","3608","null","25088","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","6040","null","43182","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","2937","null","28060","null",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","2175","null","21487","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","4698","null","29925","null",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","3539","null","19752","null",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","6446","null","45581","null",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","4237","null","41498","null",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","2429","null","15792","null",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","2152","null","21306","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","3186","null","17598","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","766","null","4462","null",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","3219","null","9110","null",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","3875","null","20222","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","3189","null","15949","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","4158","null","22408","null",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","2673","null","19467","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","1809","null","20119","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","9030","null","30346","null",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","2686","null","25729","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","3939","null","24034","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","2543","null","19572","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","2602","null","16706","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","5440","null","25354","null",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","2852","null","21914","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","1977","null","14024","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","6497","null","24817","null",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","6381","null","31845","null",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","2102","null","12167","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","2770","null","20918","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","7293","null","22911","null",
"1400000US04021001702","Census Tract 17.02, Pinal County, Arizona","3387","null","27615","null",
"1400000US04021001703","Census Tract 17.03, Pinal County, Arizona","4468","null","25545","null",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","2601","null","23632","null",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","2444","null","31005","null",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","6463","null","30992","null",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","4923","null","27232","null",
"1400000US04021001708","Census Tract 17.08, Pinal County, Arizona","4964","null","22988","null",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","5277","null","24093","null",
"1400000US04021001710","Census Tract 17.10, Pinal County, Arizona","4431","null","20434","null",
"1400000US04021001711","Census Tract 17.11, Pinal County, Arizona","5385","null","24432","null",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","2059","null","11494","null",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","4659","null","16556","null",
"1400000US04021002002","Census Tract 20.02, Pinal County, Arizona","1415","null","6743","null",
"1400000US04021002003","Census Tract 20.03, Pinal County, Arizona","2089","null","9886","null",
"1400000US04021002101","Census Tract 21.01, Pinal County, Arizona","3845","null","24983","null",
"1400000US04021002102","Census Tract 21.02, Pinal County, Arizona","4891","null","14535","null",
"1400000US04021002103","Census Tract 21.03, Pinal County, Arizona","5703","null","21769","null",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","3620","null","20953","null",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","2179","null","23111","null",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","4223","null","21110","null",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","1296","null","8793","null",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","2868","null","13061","null",
"1400000US04021941400","Census Tract 9414, Pinal County, Arizona","2305","null","15803","null",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","5896","null","33404","null",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","5712","null","29776","null",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","5430","null","15221","null",
"1400000US04023966104","Census Tract 9661.04, Santa Cruz County, Arizona","2319","null","17602","null",
"1400000US04023966105","Census Tract 9661.05, Santa Cruz County, Arizona","1577","null","12898","null",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","6613","null","18931","null",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","3950","null","17523","null",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","2584","null","10236","null",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","1626","null","10110","null",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","2756","null","13898","null",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","3166","null","22182","null",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","3150","null","24847","null",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","2785","null","18274","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","3719","null","26713","null",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","5311","null","29783","null",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","10961","null","43294","null",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","3154","null","26809","null",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","4466","null","22742","null",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","2737","null","20054","null",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","1774","null","16550","null",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","3094","null","26808","null",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","3383","null","17025","null",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","1929","null","16881","null",
"1400000US04025000610","Census Tract 6.10, Yavapai County, Arizona","2302","null","18826","null",
"1400000US04025000700","Census Tract 7, Yavapai County, Arizona","4301","null","24828","null",
"1400000US04025000801","Census Tract 8.01, Yavapai County, Arizona","4955","null","35970","null",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","4244","null","29245","null",
"1400000US04025000900","Census Tract 9, Yavapai County, Arizona","1820","null","14659","null",
"1400000US04025001001","Census Tract 10.01, Yavapai County, Arizona","5256","null","28017","null",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","8235","null","35596","null",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","3974","null","32688","null",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","5601","null","34582","null",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","3148","null","33315","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","2283","null","24142","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","5451","null","19521","null",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","3688","null","21322","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","14922","null","33761","null",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","2569","null","17757","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","3960","null","17745","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","3700","null","18343","null",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","2704","null","20303","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","3692","null","27231","null",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","14665","null","49595","null",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","9261","null","43388","null",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","4253","null","29359","null",
"1400000US04025001802","Census Tract 18.02, Yavapai County, Arizona","11444","null","48345","null",
"1400000US04025001900","Census Tract 19, Yavapai County, Arizona","1570","null","24522","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","2683","null","17010","null",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","2733","null","19175","null",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","2651","null","20336","null",
"1400000US04025002004","Census Tract 20.04, Yavapai County, Arizona","2365","null","26458","null",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","3068","null","19222","null",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","1944","null","11536","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","1526","null","13607","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","2917","null","15451","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","1417","null","10086","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","1837","null","13121","null",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","2656","null","12316","null",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","1607","null","13115","null",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","5085","null","26175","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","3358","null","18670","null",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","1786","null","18725","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","1500","null","10653","null",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","3826","null","21606","null",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","1882","null","20120","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","4155","null","19498","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","3804","null","22845","null",
"1400000US04027000905","Census Tract 9.05, Yuma County, Arizona","2719","null","20810","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","3936","null","22678","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","6168","null","33244","null",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","5929","null","29896","null",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","2986","null","20762","null",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","4635","null","21232","null",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","2852","null","21195","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","4964","null","24457","null",
"1400000US04027010905","Census Tract 109.05, Yuma County, Arizona","2910","null","20583","null",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","3120","null","30031","null",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","3649","null","23179","null",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","2602","null","24316","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","3578","null","16044","null",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","4839","null","12382","null",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","4000","null","19336","null",
"1400000US04027011104","Census Tract 111.04, Yuma County, Arizona","4602","null","22142","null",
"1400000US04027011106","Census Tract 111.06, Yuma County, Arizona","2663","null","23349","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","9194","null","30361","null",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","3200","null","26016","null",
"1400000US04027011110","Census Tract 111.10, Yuma County, Arizona","4048","null","28896","null",
"1400000US04027011111","Census Tract 111.11, Yuma County, Arizona","3319","null","17794","null",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","3824","null","29960","null",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","2541","null","17863","null",
"1400000US04027011115","Census Tract 111.15, Yuma County, Arizona","3809","null","24745","null",
"1400000US04027011201","Census Tract 112.01, Yuma County, Arizona","2835","null","19717","null",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","3963","null","22987","null",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","1142","null","8461","null",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","1230","null","9650","null",
"1400000US04027011406","Census Tract 114.06, Yuma County, Arizona","2104","null","9057","null",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","2862","null","12331","null",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","2152","null","11811","null",
"1400000US04027011504","Census Tract 115.04, Yuma County, Arizona","1519","null","11259","null",
"1400000US04027011600","Census Tract 116, Yuma County, Arizona","1033","null","7824","null",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","5516","null","26882","null",
"1400000US04027011800","Census Tract 118, Yuma County, Arizona","2685","null","18864","null",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","4686","null","11929","null",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","**","**","-","-",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","**","**","-","-",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","924","null","1802","null",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","1648","null","17749","null",
