"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","1823","null","179","null","112","60","null","null","129","71","null","null","68","51","null","null","50","null","47","null","105","57","null","null","15","null","23","null","77","63","null","null","8","13","null","null","23","29","null","null","113","62","null","null","303","109","null","null","129","null","66","null","299","90","null","null","193","115","null","null","103","57","null","null","96","70","null","null",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","1663","null","201","null","122","82","null","null","72","43","null","null","96","65","null","null","41","null","37","null","24","26","null","null","44","null","46","null","137","99","null","null","52","46","null","null","103","73","null","null","123","86","null","null","164","94","null","null","239","null","88","null","141","97","null","null","143","81","null","null","81","53","null","null","81","68","null","null",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","2527","null","198","null","101","61","null","null","33","26","null","null","133","72","null","null","90","null","56","null","143","62","null","null","74","null","44","null","122","85","null","null","81","52","null","null","121","74","null","null","271","98","null","null","324","119","null","null","323","null","118","null","205","84","null","null","150","69","null","null","192","81","null","null","164","67","null","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","496","null","109","null","20","31","null","null","19","30","null","null","0","12","null","null","5","null","9","null","30","36","null","null","92","null","62","null","0","12","null","null","26","32","null","null","0","12","null","null","19","31","null","null","56","67","null","null","68","null","37","null","79","46","null","null","63","50","null","null","0","12","null","null","19","31","null","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","1173","null","135","null","85","61","null","null","62","38","null","null","54","40","null","null","103","null","69","null","148","93","null","null","91","null","65","null","87","55","null","null","51","35","null","null","32","23","null","null","58","47","null","null","93","64","null","null","166","null","84","null","74","54","null","null","69","64","null","null","0","12","null","null","0","12","null","null",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","1412","null","163","null","98","64","null","null","92","60","null","null","54","52","null","null","202","null","94","null","109","76","null","null","37","null","31","null","78","66","null","null","57","40","null","null","110","83","null","null","184","93","null","null","115","70","null","null","141","null","99","null","51","31","null","null","21","20","null","null","62","60","null","null","1","3","null","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","1621","null","125","null","157","70","null","null","69","45","null","null","102","56","null","null","134","null","57","null","134","68","null","null","37","null","34","null","140","53","null","null","94","51","null","null","20","16","null","null","110","51","null","null","298","100","null","null","181","null","73","null","39","25","null","null","32","20","null","null","48","25","null","null","26","20","null","null",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","2649","null","223","null","110","70","null","null","135","78","null","null","152","94","null","null","312","null","161","null","120","87","null","null","65","null","55","null","77","55","null","null","76","76","null","null","309","165","null","null","234","130","null","null","277","132","null","null","382","null","153","null","200","139","null","null","126","103","null","null","34","41","null","null","40","38","null","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","1573","null","214","null","197","123","null","null","99","84","null","null","71","50","null","null","135","null","105","null","162","93","null","null","141","null","86","null","106","80","null","null","89","54","null","null","91","69","null","null","85","55","null","null","228","119","null","null","67","null","51","null","36","34","null","null","11","19","null","null","8","12","null","null","47","49","null","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","1302","null","136","null","114","68","null","null","73","37","null","null","96","59","null","null","90","null","62","null","88","49","null","null","54","null","50","null","39","26","null","null","37","28","null","null","96","62","null","null","153","84","null","null","171","77","null","null","107","null","56","null","85","47","null","null","42","41","null","null","21","22","null","null","36","44","null","null",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","2061","null","266","null","102","85","null","null","211","153","null","null","26","38","null","null","199","null","144","null","78","90","null","null","99","null","92","null","329","149","null","null","163","111","null","null","18","29","null","null","240","148","null","null","158","98","null","null","259","null","125","null","140","105","null","null","0","17","null","null","39","53","null","null","0","17","null","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","2539","null","202","null","99","95","null","null","169","125","null","null","136","94","null","null","47","null","50","null","126","104","null","null","50","null","37","null","248","147","null","null","168","93","null","null","170","100","null","null","280","115","null","null","211","103","null","null","299","null","146","null","201","110","null","null","44","72","null","null","214","111","null","null","77","49","null","null",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","2111","null","213","null","106","90","null","null","61","53","null","null","80","81","null","null","68","null","83","null","149","79","null","null","134","null","71","null","78","59","null","null","169","84","null","null","151","86","null","null","165","114","null","null","142","91","null","null","236","null","117","null","235","91","null","null","75","55","null","null","138","85","null","null","124","62","null","null",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","1239","null","145","null","39","46","null","null","7","11","null","null","129","80","null","null","30","null","33","null","26","24","null","null","79","null","62","null","43","32","null","null","41","49","null","null","50","35","null","null","133","62","null","null","189","78","null","null","95","null","52","null","110","69","null","null","97","53","null","null","76","63","null","null","95","43","null","null",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","1630","null","173","null","146","72","null","null","114","68","null","null","47","32","null","null","58","null","54","null","79","43","null","null","90","null","59","null","49","33","null","null","134","66","null","null","96","77","null","null","130","71","null","null","189","82","null","null","191","null","89","null","130","59","null","null","40","32","null","null","53","33","null","null","84","48","null","null",
