"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","867","null","166","null","43","null","69","null","15","24","null","null","2","11","null","null","0","101","null","null","28","32","null","null","0","null","101","null","0","null","101","null","26","30","null","null","50","78","null","null","82","55","null","null","41","null","40","null","132","null","83","null","134","87","null","null","193","96","null","null","105","67","null","null","16","25","null","null",
"1400000US04013082021","Census Tract 820.21, Maricopa County, Arizona","374","null","110","null","0","null","101","null","22","30","null","null","0","101","null","null","0","101","null","null","15","27","null","null","0","null","101","null","20","null","24","null","0","101","null","null","38","59","null","null","0","101","null","null","46","null","53","null","48","null","45","null","149","105","null","null","23","25","null","null","0","101","null","null","13","22","null","null",
"1400000US04013082022","Census Tract 820.22, Maricopa County, Arizona","616","null","199","null","58","null","93","null","95","87","null","null","0","101","null","null","57","93","null","null","0","101","null","null","18","null","29","null","19","null","30","null","14","22","null","null","0","101","null","null","127","112","null","null","114","null","92","null","59","null","74","null","55","52","null","null","0","101","null","null","0","101","null","null","0","101","null","null",
"1400000US04013082023","Census Tract 820.23, Maricopa County, Arizona","957","null","202","null","13","null","20","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","35","null","58","null","88","null","86","null","12","20","null","null","25","27","null","null","36","35","null","null","187","null","114","null","274","null","181","null","189","109","null","null","62","67","null","null","12","19","null","null","24","28","null","null",
"1400000US04013082024","Census Tract 820.24, Maricopa County, Arizona","898","null","226","null","18","null","31","null","36","62","null","null","0","101","null","null","49","79","null","null","61","78","null","null","35","null","33","null","17","null","31","null","39","47","null","null","16","30","null","null","60","55","null","null","389","null","281","null","138","null","126","null","19","33","null","null","0","101","null","null","0","101","null","null","21","34","null","null",
"1400000US04013082025","Census Tract 820.25, Maricopa County, Arizona","238","null","92","null","0","null","101","null","0","101","null","null","0","101","null","null","8","16","null","null","0","101","null","null","0","null","101","null","13","null","21","null","0","101","null","null","14","22","null","null","39","51","null","null","49","null","64","null","27","null","28","null","60","50","null","null","0","101","null","null","28","31","null","null","0","101","null","null",
"1400000US04013082026","Census Tract 820.26, Maricopa County, Arizona","798","null","177","null","32","null","37","null","42","58","null","null","15","25","null","null","21","24","null","null","42","69","null","null","65","null","64","null","21","null","26","null","58","56","null","null","20","27","null","null","27","28","null","null","113","null","71","null","87","null","62","null","101","76","null","null","64","47","null","null","80","83","null","null","10","19","null","null",
"1400000US04013082027","Census Tract 820.27, Maricopa County, Arizona","442","null","122","null","0","null","101","null","0","101","null","null","9","16","null","null","0","101","null","null","36","46","null","null","30","null","45","null","39","null","67","null","0","101","null","null","0","101","null","null","70","56","null","null","31","null","29","null","86","null","64","null","61","49","null","null","50","62","null","null","13","21","null","null","17","23","null","null",
"1400000US04013082028","Census Tract 820.28, Maricopa County, Arizona","326","null","126","null","0","null","101","null","13","19","null","null","15","24","null","null","35","60","null","null","17","27","null","null","45","null","69","null","0","null","101","null","26","42","null","null","12","21","null","null","0","101","null","null","91","null","75","null","72","null","59","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null",
"1400000US04013082203","Census Tract 822.03, Maricopa County, Arizona","479","null","113","null","10","null","17","null","10","17","null","null","12","20","null","null","0","101","null","null","15","25","null","null","0","null","101","null","0","null","101","null","0","101","null","null","8","13","null","null","12","20","null","null","141","null","100","null","148","null","71","null","41","36","null","null","37","61","null","null","45","47","null","null","0","101","null","null",
"1400000US04013082204","Census Tract 822.04, Maricopa County, Arizona","361","null","127","null","0","null","101","null","0","101","null","null","0","101","null","null","12","24","null","null","0","101","null","null","13","null","21","null","40","null","44","null","35","46","null","null","0","101","null","null","20","25","null","null","66","null","60","null","62","null","49","null","22","28","null","null","21","37","null","null","70","65","null","null","0","101","null","null",
"1400000US04013082205","Census Tract 822.05, Maricopa County, Arizona","444","null","165","null","15","null","26","null","38","58","null","null","0","101","null","null","0","101","null","null","11","19","null","null","0","null","101","null","0","null","101","null","0","101","null","null","0","101","null","null","192","119","null","null","42","null","48","null","88","null","72","null","58","67","null","null","0","101","null","null","0","101","null","null","0","101","null","null",
"1400000US04013082206","Census Tract 822.06, Maricopa County, Arizona","176","null","82","null","0","null","101","null","0","101","null","null","0","101","null","null","0","101","null","null","0","101","null","null","45","null","51","null","52","null","62","null","0","101","null","null","7","13","null","null","0","101","null","null","16","null","25","null","23","null","28","null","6","11","null","null","0","101","null","null","27","43","null","null","0","101","null","null",
"1400000US04013082207","Census Tract 822.07, Maricopa County, Arizona","346","null","106","null","0","null","101","null","0","101","null","null","0","101","null","null","26","39","null","null","78","63","null","null","16","null","31","null","42","null","52","null","35","38","null","null","0","101","null","null","13","25","null","null","21","null","24","null","68","null","59","null","26","30","null","null","21","29","null","null","0","101","null","null","0","101","null","null",
