"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04005942201","Census Tract 9422.01, Coconino County, Arizona","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005942202","Census Tract 9422.02, Coconino County, Arizona","9","5","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","3","4","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","3","4","null","null","3","4","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005944900","Census Tract 9449, Coconino County, Arizona","27","23","null","null","1","3","null","null","0","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null","0","17","null","null","0","17","null","null","0","null","17","null","0","null","17","null","8","12","null","null","7","11","null","null","0","17","null","null","11","17","null","null","0","null","17","null","0","null","17","null","0","17","null","null",
"1400000US04005945000","Census Tract 9450, Coconino County, Arizona","7","8","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","4","6","null","null","0","null","12","null","3","null","5","null","0","12","null","null",
"1400000US04005945100","Census Tract 9451, Coconino County, Arizona","7","8","null","null","0","12","null","null","0","12","null","null","3","null","6","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","2","null","3","null","0","12","null","null","0","12","null","null","2","3","null","null","0","12","null","null","0","null","12","null","0","null","12","null","0","12","null","null",
"1400000US04005945200","Census Tract 9452, Coconino County, Arizona","52","39","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","null","12","null","7","12","null","null","0","12","null","null","19","21","null","null","0","null","12","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null","9","14","null","null","17","null","27","null","0","null","12","null","0","12","null","null",
"1400000US04007000100","Census Tract 1, Gila County, Arizona","814","165","null","null","98","74","null","null","0","12","null","null","40","null","53","null","20","null","33","null","28","42","null","null","53","57","null","null","8","12","null","null","105","null","58","null","36","null","49","null","56","53","null","null","125","85","null","null","128","74","null","null","96","78","null","null","0","null","12","null","0","null","12","null","21","23","null","null",
"1400000US04007000200","Census Tract 2, Gila County, Arizona","808","149","null","null","58","48","null","null","30","26","null","null","50","null","61","null","63","null","32","null","4","7","null","null","133","72","null","null","54","45","null","null","51","null","35","null","76","null","46","null","60","34","null","null","51","32","null","null","67","44","null","null","29","21","null","null","40","null","53","null","32","null","45","null","10","13","null","null",
"1400000US04007000301","Census Tract 3.01, Gila County, Arizona","2281","231","null","null","286","150","null","null","38","38","null","null","115","null","73","null","54","null","51","null","70","69","null","null","98","59","null","null","281","132","null","null","159","null","73","null","236","null","106","null","209","123","null","null","232","100","null","null","222","119","null","null","145","89","null","null","80","null","63","null","28","null","32","null","28","39","null","null",
"1400000US04007000302","Census Tract 3.02, Gila County, Arizona","1177","135","null","null","122","70","null","null","43","31","null","null","77","null","46","null","33","null","32","null","78","48","null","null","103","51","null","null","103","66","null","null","140","null","82","null","37","null","29","null","104","52","null","null","82","58","null","null","163","91","null","null","62","38","null","null","10","null","23","null","20","null","21","null","0","12","null","null",
"1400000US04007000400","Census Tract 4, Gila County, Arizona","1582","207","null","null","158","124","null","null","89","79","null","null","65","null","54","null","99","null","71","null","38","39","null","null","50","62","null","null","99","60","null","null","122","null","94","null","119","null","83","null","37","36","null","null","115","58","null","null","285","113","null","null","105","70","null","null","59","null","50","null","116","null","103","null","26","39","null","null",
"1400000US04007000500","Census Tract 5, Gila County, Arizona","2258","220","null","null","93","63","null","null","220","149","null","null","190","null","131","null","273","null","130","null","352","149","null","null","92","50","null","null","106","75","null","null","113","null","65","null","51","null","46","null","234","115","null","null","269","106","null","null","136","89","null","null","78","62","null","null","32","null","35","null","19","null","33","null","0","17","null","null",
"1400000US04007000600","Census Tract 6, Gila County, Arizona","650","89","null","null","81","45","null","null","32","21","null","null","12","null","12","null","63","null","46","null","44","32","null","null","49","39","null","null","40","27","null","null","56","null","42","null","54","null","35","null","44","26","null","null","80","52","null","null","67","44","null","null","7","12","null","null","15","null","17","null","6","null","9","null","0","12","null","null",
"1400000US04007000700","Census Tract 7, Gila County, Arizona","819","134","null","null","102","70","null","null","83","61","null","null","60","null","48","null","70","null","52","null","116","60","null","null","18","30","null","null","79","66","null","null","0","null","12","null","42","null","47","null","30","37","null","null","56","48","null","null","60","76","null","null","65","63","null","null","19","null","30","null","0","null","12","null","19","30","null","null",
"1400000US04007000800","Census Tract 8, Gila County, Arizona","456","100","null","null","108","62","null","null","26","28","null","null","12","null","12","null","12","null","11","null","29","26","null","null","4","7","null","null","54","50","null","null","51","null","20","null","8","null","9","null","67","67","null","null","21","13","null","null","44","36","null","null","6","10","null","null","0","null","12","null","8","null","11","null","6","9","null","null",
"1400000US04007000900","Census Tract 9, Gila County, Arizona","666","105","null","null","48","37","null","null","77","54","null","null","40","null","34","null","94","null","55","null","32","31","null","null","74","49","null","null","39","39","null","null","15","null","17","null","31","null","21","null","87","59","null","null","71","43","null","null","22","21","null","null","20","19","null","null","16","null","23","null","0","null","12","null","0","12","null","null",
