"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013109705","Census Tract 1097.05, Maricopa County, Arizona","112","null","39","null","0","13","null","null","11","null","17","null","10","null","15","null","0","null","13","null","0","null","13","null","17","12","null","null","20","15","null","null","16","25","null","null","0","null","13","null","13","15","null","null","11","null","12","null","6","9","null","null","5","null","8","null","3","null","6","null","0","13","null","null","0","null","13","null",
"1400000US04013109801","Census Tract 1098.01, Maricopa County, Arizona","146","null","42","null","10","10","null","null","12","null","11","null","0","null","13","null","7","null","12","null","10","null","16","null","21","18","null","null","0","13","null","null","37","33","null","null","0","null","13","null","32","22","null","null","17","null","16","null","0","13","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013109802","Census Tract 1098.02, Maricopa County, Arizona","333","null","86","null","34","38","null","null","0","null","18","null","8","null","12","null","31","null","38","null","43","null","34","null","28","34","null","null","0","18","null","null","19","30","null","null","18","null","28","null","74","62","null","null","26","null","25","null","14","16","null","null","28","null","42","null","10","null","16","null","0","18","null","null","0","null","18","null",
"1400000US04013109900","Census Tract 1099, Maricopa County, Arizona","243","null","73","null","20","20","null","null","18","null","28","null","14","null","16","null","46","null","45","null","0","null","18","null","19","26","null","null","7","10","null","null","38","32","null","null","0","null","18","null","41","35","null","null","13","null","15","null","16","20","null","null","0","null","18","null","11","null","19","null","0","18","null","null","0","null","18","null",
"1400000US04013110001","Census Tract 1100.01, Maricopa County, Arizona","192","null","73","null","11","15","null","null","3","null","5","null","34","null","37","null","0","null","13","null","40","null","45","null","5","10","null","null","8","12","null","null","15","15","null","null","6","null","10","null","19","20","null","null","17","null","18","null","10","9","null","null","19","null","18","null","0","null","13","null","0","13","null","null","5","null","8","null",
"1400000US04013110002","Census Tract 1100.02, Maricopa County, Arizona","202","null","73","null","56","44","null","null","7","null","12","null","8","null","12","null","12","null","19","null","17","null","22","null","35","33","null","null","0","13","null","null","8","13","null","null","11","null","16","null","6","10","null","null","7","null","12","null","15","22","null","null","20","null","22","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013110100","Census Tract 1101, Maricopa County, Arizona","198","null","67","null","74","47","null","null","16","null","17","null","17","null","20","null","21","null","22","null","8","null","13","null","23","27","null","null","0","18","null","null","0","18","null","null","0","null","18","null","9","13","null","null","9","null","13","null","6","10","null","null","7","null","12","null","0","null","18","null","8","11","null","null","0","null","18","null",
"1400000US04013110400","Census Tract 1104, Maricopa County, Arizona","1405","null","195","null","212","135","null","null","33","null","38","null","104","null","109","null","105","null","92","null","29","null","34","null","148","94","null","null","89","98","null","null","63","70","null","null","61","null","50","null","107","72","null","null","64","null","54","null","138","82","null","null","55","null","43","null","87","null","62","null","28","35","null","null","82","null","82","null",
"1400000US04013110501","Census Tract 1105.01, Maricopa County, Arizona","1251","null","181","null","126","80","null","null","8","null","13","null","144","null","72","null","41","null","33","null","88","null","63","null","22","21","null","null","134","83","null","null","124","72","null","null","131","null","102","null","122","74","null","null","134","null","76","null","40","28","null","null","57","null","39","null","38","null","33","null","32","33","null","null","10","null","15","null",
"1400000US04013110502","Census Tract 1105.02, Maricopa County, Arizona","667","null","135","null","123","81","null","null","92","null","60","null","38","null","36","null","0","null","13","null","33","null","34","null","17","13","null","null","19","24","null","null","103","56","null","null","9","null","15","null","63","55","null","null","65","null","49","null","60","41","null","null","16","null","27","null","19","null","22","null","10","18","null","null","0","null","13","null",
"1400000US04013110600","Census Tract 1106, Maricopa County, Arizona","1133","null","193","null","59","41","null","null","89","null","76","null","106","null","96","null","53","null","48","null","39","null","43","null","42","37","null","null","22","26","null","null","80","66","null","null","54","null","42","null","175","120","null","null","30","null","27","null","185","107","null","null","29","null","38","null","0","null","13","null","51","58","null","null","119","null","88","null",
"1400000US04013110701","Census Tract 1107.01, Maricopa County, Arizona","440","null","92","null","38","44","null","null","48","null","39","null","50","null","37","null","14","null","16","null","0","null","13","null","28","35","null","null","32","40","null","null","71","59","null","null","21","null","20","null","29","22","null","null","10","null","15","null","99","69","null","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013110702","Census Tract 1107.02, Maricopa County, Arizona","730","null","112","null","126","73","null","null","69","null","43","null","38","null","35","null","24","null","29","null","28","null","32","null","51","45","null","null","41","42","null","null","7","12","null","null","29","null","33","null","37","28","null","null","17","null","20","null","132","70","null","null","45","null","37","null","55","null","43","null","24","29","null","null","7","null","11","null",
"1400000US04013110801","Census Tract 1108.01, Maricopa County, Arizona","1358","null","205","null","185","114","null","null","60","null","54","null","87","null","89","null","87","null","78","null","77","null","55","null","117","82","null","null","53","62","null","null","107","72","null","null","52","null","60","null","24","31","null","null","106","null","70","null","324","155","null","null","0","null","13","null","45","null","53","null","34","37","null","null","0","null","13","null",
"1400000US04013110802","Census Tract 1108.02, Maricopa County, Arizona","685","null","98","null","45","41","null","null","59","null","36","null","18","null","19","null","17","null","17","null","16","null","18","null","53","37","null","null","49","29","null","null","26","25","null","null","32","null","23","null","41","25","null","null","81","null","39","null","85","52","null","null","68","null","36","null","41","null","24","null","54","36","null","null","0","null","13","null",
"1400000US04013110901","Census Tract 1109.01, Maricopa County, Arizona","913","null","149","null","177","78","null","null","115","null","61","null","56","null","39","null","54","null","34","null","46","null","36","null","32","33","null","null","65","56","null","null","24","25","null","null","55","null","54","null","63","51","null","null","107","null","69","null","58","51","null","null","24","null","22","null","10","null","16","null","0","13","null","null","27","null","25","null",
