"GEO_ID","NAME","B19001H_001E","B19001H_001EA","B19001H_001M","B19001H_001MA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015M","B19001H_015MA","B19001H_015EA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013319705","Census Tract 3197.05, Maricopa County, Arizona","939","null","100","null","103","73","null","null","18","null","20","null","34","30","null","null","47","null","31","null","36","null","28","null","18","null","20","null","26","null","32","null","41","30","null","null","72","null","38","null","107","null","47","null","112","null","55","null","170","null","77","null","101","null","52","null","41","26","null","null","6","null","9","null","7","null","11","null",
"1400000US04013319706","Census Tract 3197.06, Maricopa County, Arizona","908","null","120","null","33","35","null","null","34","null","29","null","43","37","null","null","13","null","16","null","79","null","63","null","38","null","38","null","46","null","31","null","53","54","null","null","79","null","55","null","79","null","42","null","86","null","59","null","100","null","51","null","136","null","70","null","46","36","null","null","43","null","45","null","0","null","17","null",
"1400000US04013319800","Census Tract 3198, Maricopa County, Arizona","1786","null","229","null","97","58","null","null","146","null","113","null","49","61","null","null","141","null","105","null","89","null","86","null","151","null","106","null","141","null","82","null","143","103","null","null","32","null","37","null","82","null","75","null","257","null","149","null","268","null","119","null","82","null","64","null","31","35","null","null","56","null","44","null","21","null","32","null",
"1400000US04013319902","Census Tract 3199.02, Maricopa County, Arizona","749","null","103","null","44","45","null","null","0","null","12","null","35","28","null","null","65","null","52","null","69","null","39","null","44","null","38","null","16","null","15","null","21","15","null","null","21","null","19","null","38","null","32","null","93","null","45","null","139","null","62","null","48","null","35","null","76","45","null","null","27","null","24","null","13","null","16","null",
"1400000US04013319903","Census Tract 3199.03, Maricopa County, Arizona","1833","null","203","null","14","21","null","null","56","null","47","null","27","31","null","null","40","null","36","null","137","null","104","null","64","null","65","null","36","null","37","null","53","59","null","null","36","null","32","null","200","null","113","null","273","null","146","null","270","null","100","null","224","null","132","null","232","99","null","null","105","null","59","null","66","null","53","null",
"1400000US04013319904","Census Tract 3199.04, Maricopa County, Arizona","1545","null","120","null","22","22","null","null","0","null","12","null","44","50","null","null","18","null","20","null","96","null","51","null","57","null","45","null","86","null","63","null","100","45","null","null","35","null","29","null","165","null","70","null","225","null","79","null","243","null","81","null","188","null","71","null","63","39","null","null","113","null","67","null","90","null","57","null",
"1400000US04013319905","Census Tract 3199.05, Maricopa County, Arizona","1568","null","147","null","96","72","null","null","0","null","17","null","38","61","null","null","35","null","56","null","15","null","24","null","16","null","25","null","12","null","19","null","44","43","null","null","88","null","71","null","193","null","103","null","259","null","96","null","212","null","100","null","225","null","111","null","92","81","null","null","140","null","103","null","103","null","66","null",
"1400000US04013319906","Census Tract 3199.06, Maricopa County, Arizona","1011","null","96","null","10","16","null","null","9","null","14","null","0","12","null","null","44","null","46","null","16","null","19","null","51","null","47","null","9","null","14","null","18","19","null","null","53","null","44","null","68","null","37","null","81","null","50","null","188","null","67","null","139","null","64","null","87","40","null","null","111","null","53","null","127","null","53","null",
"1400000US04013319907","Census Tract 3199.07, Maricopa County, Arizona","746","null","50","null","6","8","null","null","5","null","7","null","0","12","null","null","11","null","13","null","3","null","6","null","19","null","14","null","4","null","6","null","5","7","null","null","8","null","9","null","21","null","16","null","50","null","33","null","85","null","32","null","79","null","35","null","123","45","null","null","109","null","38","null","218","null","44","null",
"1400000US04013319908","Census Tract 3199.08, Maricopa County, Arizona","596","null","71","null","10","13","null","null","15","null","14","null","4","7","null","null","30","null","27","null","5","null","8","null","37","null","26","null","12","null","11","null","57","33","null","null","18","null","14","null","60","null","33","null","86","null","44","null","81","null","39","null","76","null","39","null","61","30","null","null","32","null","24","null","12","null","13","null",
"1400000US04013319909","Census Tract 3199.09, Maricopa County, Arizona","838","null","51","null","17","23","null","null","0","null","12","null","55","35","null","null","41","null","31","null","16","null","15","null","5","null","8","null","16","null","15","null","29","19","null","null","38","null","29","null","70","null","28","null","67","null","25","null","87","null","31","null","63","null","31","null","103","48","null","null","92","null","33","null","139","null","38","null",
"1400000US04013319910","Census Tract 3199.10, Maricopa County, Arizona","1319","null","78","null","77","60","null","null","17","null","26","null","8","13","null","null","7","null","11","null","8","null","13","null","0","null","12","null","11","null","16","null","21","23","null","null","9","null","14","null","51","null","35","null","111","null","64","null","142","null","59","null","173","null","70","null","92","52","null","null","239","null","81","null","353","null","106","null",
"1400000US04013320001","Census Tract 3200.01, Maricopa County, Arizona","1485","null","215","null","113","63","null","null","62","null","65","null","32","37","null","null","12","null","18","null","86","null","77","null","22","null","24","null","169","null","101","null","78","66","null","null","51","null","51","null","121","null","76","null","345","null","145","null","179","null","93","null","136","null","85","null","33","38","null","null","13","null","21","null","33","null","41","null",
"1400000US04013320002","Census Tract 3200.02, Maricopa County, Arizona","53","null","48","null","0","17","null","null","0","null","17","null","24","38","null","null","0","null","17","null","0","null","17","null","0","null","17","null","11","null","17","null","9","14","null","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","0","null","17","null","9","14","null","null","0","null","17","null","0","null","17","null",
"1400000US04013320007","Census Tract 3200.07, Maricopa County, Arizona","1391","null","231","null","75","81","null","null","25","null","39","null","31","43","null","null","121","null","126","null","18","null","29","null","109","null","107","null","32","null","36","null","50","48","null","null","209","null","110","null","250","null","124","null","161","null","107","null","106","null","64","null","81","null","89","null","16","26","null","null","107","null","88","null","0","null","17","null",
"1400000US04013320100","Census Tract 3201, Maricopa County, Arizona","993","null","127","null","130","75","null","null","49","null","53","null","34","47","null","null","63","null","40","null","39","null","42","null","45","null","56","null","54","null","47","null","48","44","null","null","15","null","18","null","74","null","61","null","171","null","87","null","96","null","65","null","59","null","37","null","64","54","null","null","15","null","17","null","37","null","27","null",
"1400000US04013420104","Census Tract 4201.04, Maricopa County, Arizona","1778","null","166","null","171","76","null","null","17","null","19","null","34","23","null","null","59","null","41","null","73","null","40","null","123","null","70","null","38","null","36","null","54","44","null","null","152","null","72","null","159","null","64","null","197","null","68","null","244","null","81","null","238","null","85","null","124","67","null","null","37","null","27","null","58","null","46","null",
"1400000US04013420105","Census Tract 4201.05, Maricopa County, Arizona","1645","null","106","null","63","34","null","null","40","null","61","null","64","38","null","null","56","null","56","null","7","null","13","null","8","null","14","null","95","null","66","null","15","16","null","null","71","null","47","null","103","null","50","null","244","null","81","null","289","null","89","null","167","null","72","null","155","56","null","null","169","null","71","null","99","null","48","null",
"1400000US04013420107","Census Tract 4201.07, Maricopa County, Arizona","2073","null","162","null","32","37","null","null","11","null","17","null","17","26","null","null","0","null","17","null","54","null","51","null","24","null","28","null","28","null","31","null","11","18","null","null","11","null","18","null","123","null","102","null","57","null","45","null","194","null","83","null","380","null","145","null","294","110","null","null","503","null","166","null","334","null","113","null",
"1400000US04013420108","Census Tract 4201.08, Maricopa County, Arizona","475","null","57","null","0","12","null","null","0","null","12","null","0","12","null","null","8","null","11","null","6","null","9","null","19","null","16","null","17","null","13","null","35","36","null","null","17","null","15","null","55","null","35","null","24","null","21","null","42","null","21","null","43","null","22","null","21","20","null","null","84","null","49","null","104","null","38","null",
"1400000US04013420109","Census Tract 4201.09, Maricopa County, Arizona","1370","null","90","null","41","35","null","null","17","null","20","null","9","15","null","null","27","null","22","null","0","null","12","null","11","null","16","null","39","null","40","null","36","30","null","null","32","null","23","null","52","null","34","null","116","null","65","null","221","null","99","null","172","null","67","null","148","76","null","null","231","null","74","null","218","null","73","null",
"1400000US04013420110","Census Tract 4201.10, Maricopa County, Arizona","1593","null","117","null","33","30","null","null","69","null","38","null","61","38","null","null","51","null","44","null","61","null","60","null","28","null","27","null","35","null","25","null","17","19","null","null","19","null","20","null","221","null","87","null","195","null","88","null","151","null","56","null","240","null","85","null","138","66","null","null","136","null","55","null","138","null","56","null",
"1400000US04013420111","Census Tract 4201.11, Maricopa County, Arizona","1077","null","95","null","87","60","null","null","0","null","12","null","88","44","null","null","42","null","31","null","48","null","34","null","27","null","33","null","22","null","25","null","39","34","null","null","38","null","41","null","120","null","76","null","256","null","103","null","89","null","45","null","100","null","56","null","66","45","null","null","0","null","12","null","55","null","61","null",
"1400000US04013420112","Census Tract 4201.12, Maricopa County, Arizona","938","null","97","null","27","44","null","null","9","null","13","null","9","15","null","null","49","null","41","null","27","null","27","null","70","null","46","null","16","null","25","null","65","49","null","null","37","null","27","null","94","null","56","null","111","null","58","null","140","null","74","null","115","null","64","null","53","34","null","null","63","null","35","null","53","null","46","null",
"1400000US04013420113","Census Tract 4201.13, Maricopa County, Arizona","1211","null","140","null","125","68","null","null","15","null","23","null","91","48","null","null","106","null","71","null","204","null","94","null","122","null","75","null","60","null","37","null","59","35","null","null","58","null","37","null","71","null","60","null","97","null","66","null","137","null","57","null","18","null","21","null","21","20","null","null","17","null","18","null","10","null","15","null",
"1400000US04013420114","Census Tract 4201.14, Maricopa County, Arizona","897","null","95","null","70","57","null","null","70","null","42","null","57","52","null","null","76","null","57","null","44","null","32","null","42","null","31","null","85","null","47","null","50","49","null","null","50","null","35","null","93","null","61","null","72","null","34","null","112","null","44","null","76","null","53","null","0","12","null","null","0","null","12","null","0","null","12","null",
"1400000US04013420115","Census Tract 4201.15, Maricopa County, Arizona","1023","null","132","null","88","54","null","null","113","null","73","null","60","40","null","null","120","null","76","null","83","null","45","null","102","null","79","null","10","null","15","null","52","33","null","null","36","null","36","null","108","null","69","null","69","null","62","null","80","null","64","null","75","null","45","null","7","15","null","null","11","null","16","null","9","null","14","null",
"1400000US04013420116","Census Tract 4201.16, Maricopa County, Arizona","1191","null","150","null","103","62","null","null","95","null","61","null","131","58","null","null","77","null","55","null","130","null","74","null","75","null","55","null","128","null","67","null","74","44","null","null","78","null","42","null","81","null","38","null","91","null","57","null","43","null","35","null","34","null","27","null","16","23","null","null","35","null","44","null","0","null","12","null",
"1400000US04013420202","Census Tract 4202.02, Maricopa County, Arizona","2085","null","187","null","66","84","null","null","191","null","106","null","154","100","null","null","198","null","88","null","75","null","54","null","116","null","88","null","221","null","114","null","231","121","null","null","29","null","31","null","171","null","91","null","233","null","100","null","132","null","75","null","115","null","72","null","58","87","null","null","80","null","61","null","15","null","26","null",
"1400000US04013420206","Census Tract 4202.06, Maricopa County, Arizona","1800","null","168","null","167","66","null","null","90","null","43","null","161","75","null","null","188","null","85","null","89","null","57","null","166","null","63","null","139","null","59","null","60","34","null","null","71","null","42","null","153","null","59","null","128","null","64","null","159","null","63","null","144","null","82","null","29","26","null","null","42","null","29","null","14","null","17","null",
"1400000US04013420207","Census Tract 4202.07, Maricopa County, Arizona","1124","null","94","null","59","47","null","null","0","null","12","null","11","17","null","null","20","null","22","null","10","null","15","null","38","null","32","null","46","null","32","null","31","26","null","null","8","null","12","null","70","null","45","null","97","null","48","null","133","null","69","null","197","null","85","null","85","45","null","null","148","null","53","null","171","null","59","null",
"1400000US04013420208","Census Tract 4202.08, Maricopa County, Arizona","1371","null","128","null","35","44","null","null","35","null","28","null","37","30","null","null","49","null","44","null","58","null","38","null","92","null","65","null","104","null","74","null","33","31","null","null","32","null","27","null","126","null","60","null","166","null","82","null","253","null","88","null","102","null","55","null","102","59","null","null","78","null","43","null","69","null","34","null",
"1400000US04013420209","Census Tract 4202.09, Maricopa County, Arizona","1589","null","161","null","56","35","null","null","37","null","23","null","162","62","null","null","49","null","31","null","110","null","60","null","89","null","60","null","113","null","44","null","121","62","null","null","23","null","26","null","137","null","48","null","271","null","101","null","158","null","65","null","97","null","59","null","94","54","null","null","38","null","32","null","34","null","28","null",
