"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002M","B19001H_002MA","B19001H_002EA","B19001H_003E","B19001H_003EA","B19001H_003M","B19001H_003MA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006EA","B19001H_006M","B19001H_006MA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010EA","B19001H_010M","B19001H_010MA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014M","B19001H_014MA","B19001H_014EA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","986","184","null","null","71","53","null","null","196","null","128","null","163","99","null","null","75","53","null","null","75","null","52","null","21","null","25","null","10","16","null","null","34","34","null","null","33","null","37","null","42","44","null","null","149","null","96","null","52","45","null","null","53","45","null","null","0","null","132","null","0","132","null","null","12","null","20","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","341","95","null","null","29","28","null","null","29","null","28","null","18","20","null","null","29","31","null","null","34","null","54","null","13","null","21","null","55","53","null","null","29","26","null","null","20","null","25","null","0","132","null","null","68","null","39","null","17","21","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","331","111","null","null","18","32","null","null","51","null","62","null","0","132","null","null","17","27","null","null","24","null","26","null","54","null","65","null","0","132","null","null","0","132","null","null","71","null","79","null","33","50","null","null","0","null","132","null","23","36","null","null","0","132","null","null","40","null","47","null","0","132","null","null","0","null","132","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","185","87","null","null","29","46","null","null","16","null","25","null","0","132","null","null","0","132","null","null","14","null","23","null","0","null","132","null","0","132","null","null","30","47","null","null","0","null","132","null","16","26","null","null","0","null","132","null","41","30","null","null","39","44","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","291","97","null","null","70","59","null","null","52","null","32","null","14","21","null","null","54","66","null","null","32","null","37","null","0","null","132","null","24","37","null","null","0","132","null","null","14","null","24","null","0","132","null","null","0","null","132","null","31","46","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","173","78","null","null","31","30","null","null","34","null","43","null","8","14","null","null","0","132","null","null","0","null","132","null","16","null","25","null","36","32","null","null","0","132","null","null","0","null","132","null","24","29","null","null","0","null","132","null","24","40","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002501","Census Tract 25.01, Pima County, Arizona","202","63","null","null","8","12","null","null","7","null","12","null","8","12","null","null","9","15","null","null","7","null","12","null","25","null","37","null","25","37","null","null","24","27","null","null","16","null","20","null","0","132","null","null","0","null","132","null","8","14","null","null","8","13","null","null","23","null","34","null","34","43","null","null","0","null","132","null",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","562","96","null","null","78","58","null","null","0","null","132","null","19","22","null","null","15","18","null","null","56","null","37","null","9","null","13","null","41","47","null","null","73","55","null","null","65","null","56","null","49","28","null","null","89","null","43","null","50","39","null","null","10","17","null","null","0","null","132","null","0","132","null","null","8","null","13","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","701","120","null","null","20","22","null","null","58","null","36","null","41","40","null","null","38","37","null","null","51","null","36","null","42","null","33","null","85","50","null","null","39","31","null","null","29","null","28","null","58","41","null","null","76","null","45","null","78","55","null","null","66","42","null","null","0","null","132","null","20","22","null","null","0","null","132","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","398","145","null","null","33","32","null","null","18","null","31","null","78","70","null","null","0","132","null","null","15","null","24","null","0","null","132","null","0","132","null","null","31","36","null","null","30","null","36","null","23","34","null","null","107","null","88","null","51","47","null","null","12","22","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002506","Census Tract 25.06, Pima County, Arizona","730","164","null","null","85","62","null","null","56","null","42","null","57","44","null","null","31","39","null","null","26","null","28","null","30","null","36","null","58","54","null","null","44","46","null","null","38","null","44","null","77","75","null","null","135","null","86","null","59","50","null","null","11","16","null","null","23","null","36","null","0","132","null","null","0","null","132","null",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","1547","210","null","null","187","100","null","null","63","null","50","null","264","104","null","null","138","105","null","null","150","null","90","null","75","null","64","null","106","97","null","null","39","43","null","null","29","null","34","null","185","93","null","null","104","null","88","null","105","78","null","null","97","92","null","null","5","null","11","null","0","132","null","null","0","null","132","null",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","475","117","null","null","66","42","null","null","92","null","62","null","26","28","null","null","66","56","null","null","49","null","56","null","0","null","132","null","14","21","null","null","78","66","null","null","0","null","132","null","70","54","null","null","0","null","132","null","0","132","null","null","14","22","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","786","183","null","null","192","92","null","null","65","null","46","null","98","73","null","null","97","72","null","null","55","null","43","null","51","null","48","null","31","49","null","null","11","17","null","null","38","null","41","null","88","94","null","null","48","null","56","null","12","20","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002701","Census Tract 27.01, Pima County, Arizona","823","121","null","null","50","61","null","null","78","null","83","null","32","36","null","null","75","54","null","null","19","null","25","null","51","null","65","null","59","64","null","null","45","46","null","null","85","null","85","null","26","31","null","null","76","null","62","null","62","43","null","null","124","90","null","null","34","null","23","null","7","11","null","null","0","null","132","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","1932","228","null","null","254","124","null","null","164","null","94","null","177","117","null","null","112","55","null","null","136","null","93","null","81","null","87","null","93","47","null","null","178","79","null","null","111","null","59","null","164","118","null","null","157","null","80","null","125","68","null","null","109","60","null","null","40","null","38","null","14","23","null","null","17","null","29","null",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","1358","161","null","null","145","80","null","null","26","null","41","null","170","100","null","null","71","49","null","null","98","null","72","null","152","null","86","null","160","111","null","null","165","96","null","null","39","null","34","null","42","53","null","null","115","null","75","null","84","53","null","null","70","52","null","null","0","null","132","null","0","132","null","null","21","null","24","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","703","110","null","null","133","80","null","null","140","null","75","null","69","60","null","null","31","31","null","null","80","null","64","null","58","null","47","null","0","132","null","null","27","32","null","null","24","null","28","null","41","40","null","null","66","null","45","null","25","35","null","null","9","19","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","1164","143","null","null","147","84","null","null","152","null","66","null","48","38","null","null","93","65","null","null","68","null","51","null","58","null","45","null","118","68","null","null","103","74","null","null","47","null","39","null","103","63","null","null","80","null","48","null","98","44","null","null","23","28","null","null","26","null","28","null","0","132","null","null","0","null","132","null",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","753","120","null","null","42","32","null","null","119","null","72","null","37","27","null","null","56","39","null","null","65","null","43","null","77","null","93","null","26","33","null","null","53","53","null","null","9","null","14","null","41","29","null","null","91","null","47","null","137","55","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","1659","165","null","null","92","50","null","null","191","null","85","null","56","60","null","null","281","140","null","null","100","null","61","null","145","null","86","null","104","68","null","null","89","61","null","null","96","null","55","null","188","95","null","null","64","null","47","null","83","49","null","null","141","83","null","null","18","null","28","null","11","18","null","null","0","null","132","null",
"1400000US04019002903","Census Tract 29.03, Pima County, Arizona","1180","122","null","null","46","62","null","null","100","null","70","null","94","77","null","null","10","18","null","null","53","null","44","null","63","null","83","null","143","99","null","null","42","46","null","null","58","null","49","null","108","63","null","null","98","null","65","null","68","55","null","null","92","60","null","null","60","null","51","null","65","54","null","null","80","null","57","null",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","1494","150","null","null","124","66","null","null","100","null","41","null","93","61","null","null","150","59","null","null","85","null","54","null","72","null","48","null","87","54","null","null","133","74","null","null","82","null","67","null","92","64","null","null","215","null","99","null","94","56","null","null","82","59","null","null","38","null","35","null","33","31","null","null","14","null","23","null",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","1681","206","null","null","172","118","null","null","190","null","133","null","66","47","null","null","128","123","null","null","167","null","100","null","85","null","51","null","87","59","null","null","116","73","null","null","27","null","30","null","181","117","null","null","159","null","73","null","200","106","null","null","61","55","null","null","40","null","37","null","0","132","null","null","2","null","11","null",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","1657","175","null","null","191","86","null","null","123","null","99","null","56","48","null","null","110","71","null","null","93","null","58","null","142","null","94","null","64","50","null","null","118","70","null","null","110","null","89","null","134","78","null","null","175","null","108","null","185","108","null","null","82","62","null","null","40","null","41","null","23","28","null","null","11","null","19","null",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","1510","238","null","null","211","107","null","null","180","null","89","null","126","78","null","null","69","48","null","null","152","null","115","null","39","null","39","null","194","132","null","null","49","34","null","null","41","null","45","null","213","125","null","null","50","null","40","null","129","86","null","null","0","132","null","null","12","null","19","null","22","37","null","null","23","null","25","null",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","763","150","null","null","112","55","null","null","109","null","82","null","47","45","null","null","0","132","null","null","95","null","91","null","15","null","24","null","20","24","null","null","36","34","null","null","68","null","78","null","57","45","null","null","109","null","77","null","73","49","null","null","0","132","null","null","0","null","132","null","0","132","null","null","22","null","23","null",
"1400000US04019003101","Census Tract 31.01, Pima County, Arizona","1976","206","null","null","268","150","null","null","167","null","74","null","173","82","null","null","287","131","null","null","132","null","68","null","293","null","116","null","85","72","null","null","72","62","null","null","51","null","45","null","165","87","null","null","103","null","66","null","122","84","null","null","58","49","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","1333","177","null","null","191","93","null","null","92","null","63","null","192","89","null","null","116","75","null","null","112","null","74","null","31","null","24","null","39","36","null","null","30","37","null","null","47","null","35","null","27","33","null","null","136","null","74","null","153","73","null","null","105","76","null","null","10","null","17","null","21","33","null","null","31","null","35","null",
"1400000US04019003200","Census Tract 32, Pima County, Arizona","2128","222","null","null","270","120","null","null","190","null","113","null","106","70","null","null","160","118","null","null","157","null","82","null","124","null","64","null","75","58","null","null","198","86","null","null","128","null","61","null","108","85","null","null","237","null","109","null","148","72","null","null","75","51","null","null","52","null","37","null","63","46","null","null","37","null","36","null",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","1140","110","null","null","40","33","null","null","80","null","43","null","38","35","null","null","27","27","null","null","43","null","26","null","85","null","43","null","103","44","null","null","134","63","null","null","60","null","46","null","171","77","null","null","132","null","59","null","148","76","null","null","40","33","null","null","11","null","16","null","17","20","null","null","11","null","19","null",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","1524","184","null","null","194","92","null","null","101","null","60","null","131","71","null","null","78","67","null","null","136","null","91","null","65","null","74","null","138","85","null","null","46","42","null","null","70","null","62","null","80","71","null","null","200","null","80","null","140","74","null","null","58","49","null","null","56","null","46","null","25","27","null","null","6","null","14","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","1115","124","null","null","14","23","null","null","69","null","56","null","104","65","null","null","96","77","null","null","44","null","38","null","54","null","59","null","38","39","null","null","38","61","null","null","67","null","55","null","100","74","null","null","106","null","59","null","111","75","null","null","86","47","null","null","122","null","67","null","58","64","null","null","8","null","16","null",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","1635","186","null","null","50","40","null","null","111","null","114","null","44","36","null","null","147","73","null","null","161","null","109","null","93","null","63","null","81","50","null","null","126","84","null","null","48","null","42","null","130","79","null","null","111","null","58","null","282","123","null","null","147","88","null","null","88","null","68","null","16","25","null","null","0","null","132","null",
"1400000US04019003501","Census Tract 35.01, Pima County, Arizona","1178","167","null","null","193","120","null","null","134","null","66","null","111","80","null","null","51","45","null","null","91","null","56","null","155","null","85","null","74","63","null","null","95","84","null","null","26","null","28","null","38","35","null","null","109","null","73","null","72","55","null","null","29","33","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","992","187","null","null","145","86","null","null","65","null","57","null","91","71","null","null","19","23","null","null","60","null","53","null","75","null","41","null","40","31","null","null","29","34","null","null","38","null","36","null","145","68","null","null","108","null","62","null","135","76","null","null","21","26","null","null","7","null","14","null","8","13","null","null","6","null","11","null",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","894","135","null","null","132","65","null","null","9","null","14","null","105","68","null","null","91","77","null","null","75","null","55","null","93","null","63","null","97","62","null","null","111","74","null","null","36","null","44","null","18","21","null","null","29","null","29","null","72","47","null","null","9","15","null","null","10","null","14","null","0","132","null","null","7","null","12","null",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","660","94","null","null","17","20","null","null","65","null","59","null","36","30","null","null","0","132","null","null","52","null","36","null","26","null","28","null","59","39","null","null","12","19","null","null","44","null","37","null","66","52","null","null","75","null","53","null","136","69","null","null","44","41","null","null","20","null","23","null","8","13","null","null","0","null","132","null",
"1400000US04019003600","Census Tract 36, Pima County, Arizona","804","139","null","null","8","14","null","null","12","null","19","null","40","39","null","null","8","13","null","null","54","null","39","null","164","null","73","null","41","40","null","null","140","93","null","null","35","null","33","null","100","76","null","null","99","null","49","null","89","64","null","null","14","28","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","224","93","null","null","60","49","null","null","0","null","132","null","50","46","null","null","16","26","null","null","14","null","22","null","21","null","35","null","27","30","null","null","0","132","null","null","36","null","34","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","63","48","null","null","7","12","null","null","9","null","14","null","0","132","null","null","0","132","null","null","0","null","132","null","7","null","11","null","0","132","null","null","0","132","null","null","0","null","132","null","40","42","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","234","81","null","null","47","49","null","null","8","null","14","null","0","132","null","null","36","37","null","null","46","null","35","null","27","null","31","null","11","19","null","null","24","31","null","null","0","null","132","null","7","12","null","null","17","null","20","null","11","16","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","240","92","null","null","54","54","null","null","31","null","37","null","0","132","null","null","12","19","null","null","0","null","132","null","13","null","21","null","15","19","null","null","41","55","null","null","0","null","132","null","38","39","null","null","9","null","15","null","27","33","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","149","67","null","null","10","18","null","null","36","null","33","null","0","132","null","null","0","132","null","null","0","null","132","null","38","null","49","null","0","132","null","null","0","132","null","null","8","null","19","null","12","20","null","null","23","null","34","null","0","132","null","null","13","21","null","null","0","null","132","null","9","17","null","null","0","null","132","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","31","30","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","8","null","15","null","10","null","15","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","5","null","11","null","8","13","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","60","35","null","null","21","24","null","null","11","null","17","null","8","14","null","null","0","132","null","null","11","null","17","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","9","null","14","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","33","30","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","132","null","null","0","null","132","null","0","null","132","null","0","132","null","null","4","7","null","null","5","null","9","null","9","14","null","null","15","null","23","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","109","41","null","null","11","18","null","null","10","null","17","null","8","13","null","null","25","25","null","null","20","null","25","null","13","null","22","null","0","132","null","null","0","132","null","null","0","null","132","null","0","132","null","null","8","null","14","null","0","132","null","null","14","21","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","143","78","null","null","34","52","null","null","0","null","132","null","40","52","null","null","12","20","null","null","7","null","12","null","0","null","132","null","0","132","null","null","7","11","null","null","16","null","23","null","6","11","null","null","12","null","21","null","1","8","null","null","8","16","null","null","0","null","132","null","0","132","null","null","0","null","132","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","1426","124","null","null","111","64","null","null","110","null","55","null","77","63","null","null","103","54","null","null","89","null","67","null","81","null","50","null","91","47","null","null","75","55","null","null","48","null","37","null","236","94","null","null","199","null","82","null","140","78","null","null","43","32","null","null","23","null","25","null","0","132","null","null","0","null","132","null",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","1153","147","null","null","167","85","null","null","111","null","76","null","41","51","null","null","50","38","null","null","94","null","67","null","56","null","39","null","85","46","null","null","77","48","null","null","29","null","26","null","96","50","null","null","143","null","78","null","100","57","null","null","77","53","null","null","18","null","21","null","9","17","null","null","0","null","132","null",
"1400000US04019004011","Census Tract 40.11, Pima County, Arizona","2168","197","null","null","69","48","null","null","124","null","100","null","137","74","null","null","207","108","null","null","190","null","104","null","206","null","101","null","175","94","null","null","196","97","null","null","101","null","69","null","291","129","null","null","254","null","101","null","97","52","null","null","59","46","null","null","41","null","36","null","21","23","null","null","0","null","132","null",
"1400000US04019004022","Census Tract 40.22, Pima County, Arizona","2224","146","null","null","69","55","null","null","17","null","26","null","84","60","null","null","53","47","null","null","106","null","80","null","184","null","113","null","70","49","null","null","215","104","null","null","115","null","91","null","315","105","null","null","197","null","84","null","329","108","null","null","192","91","null","null","151","null","74","null","40","37","null","null","87","null","67","null",
"1400000US04019004025","Census Tract 40.25, Pima County, Arizona","2281","163","null","null","53","38","null","null","32","null","38","null","71","40","null","null","64","41","null","null","83","null","50","null","101","null","64","null","65","56","null","null","126","92","null","null","66","null","52","null","99","67","null","null","147","null","78","null","304","113","null","null","234","95","null","null","165","null","85","null","239","103","null","null","432","null","112","null",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","1920","132","null","null","40","37","null","null","51","null","41","null","43","36","null","null","109","67","null","null","85","null","52","null","52","null","44","null","124","69","null","null","93","58","null","null","38","null","40","null","161","98","null","null","280","null","107","null","348","137","null","null","164","80","null","null","94","null","57","null","115","62","null","null","123","null","74","null",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","1137","118","null","null","23","26","null","null","48","null","36","null","56","61","null","null","45","36","null","null","79","null","65","null","31","null","30","null","92","59","null","null","231","111","null","null","52","null","38","null","142","66","null","null","112","null","56","null","139","63","null","null","43","54","null","null","9","null","14","null","35","32","null","null","0","null","132","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","687","54","null","null","9","14","null","null","0","null","132","null","8","14","null","null","10","15","null","null","0","null","132","null","10","null","16","null","40","31","null","null","18","21","null","null","28","null","21","null","9","15","null","null","118","null","67","null","58","38","null","null","105","49","null","null","60","null","39","null","57","36","null","null","157","null","66","null",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","1883","152","null","null","92","78","null","null","91","null","82","null","103","57","null","null","108","68","null","null","52","null","35","null","111","null","71","null","146","95","null","null","88","67","null","null","59","null","43","null","155","70","null","null","170","null","78","null","277","98","null","null","185","136","null","null","73","null","53","null","85","48","null","null","88","null","47","null",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","1331","145","null","null","41","34","null","null","133","null","74","null","50","44","null","null","69","43","null","null","64","null","49","null","60","null","38","null","116","75","null","null","91","56","null","null","108","null","46","null","140","68","null","null","126","null","77","null","89","52","null","null","106","52","null","null","12","null","18","null","117","82","null","null","9","null","16","null",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","851","156","null","null","48","47","null","null","43","null","34","null","46","36","null","null","40","33","null","null","81","null","67","null","127","null","68","null","20","23","null","null","160","91","null","null","32","null","31","null","47","34","null","null","74","null","46","null","103","57","null","null","18","17","null","null","0","null","132","null","12","18","null","null","0","null","132","null",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","775","109","null","null","86","55","null","null","70","null","56","null","14","19","null","null","71","64","null","null","52","null","43","null","9","null","15","null","79","63","null","null","10","16","null","null","30","null","31","null","48","37","null","null","131","null","65","null","119","55","null","null","29","27","null","null","27","null","30","null","0","132","null","null","0","null","132","null",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","1323","161","null","null","107","58","null","null","52","null","44","null","38","31","null","null","75","42","null","null","107","null","42","null","129","null","64","null","121","58","null","null","113","69","null","null","141","null","57","null","130","62","null","null","148","null","80","null","74","53","null","null","11","19","null","null","28","null","32","null","44","64","null","null","5","null","10","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","740","83","null","null","34","47","null","null","18","null","22","null","0","132","null","null","43","33","null","null","18","null","22","null","48","null","40","null","46","36","null","null","58","41","null","null","12","null","14","null","88","56","null","null","92","null","63","null","137","58","null","null","57","41","null","null","89","null","83","null","0","132","null","null","0","null","132","null",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","773","101","null","null","0","132","null","null","40","null","48","null","0","132","null","null","36","35","null","null","40","null","31","null","65","null","48","null","44","58","null","null","97","60","null","null","30","null","27","null","93","52","null","null","113","null","51","null","84","45","null","null","80","46","null","null","51","null","36","null","0","132","null","null","0","null","132","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","648","97","null","null","9","15","null","null","0","null","132","null","45","44","null","null","87","63","null","null","0","null","132","null","20","null","22","null","61","54","null","null","77","42","null","null","8","null","17","null","74","51","null","null","71","null","38","null","99","52","null","null","57","49","null","null","31","null","23","null","9","14","null","null","0","null","132","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","1350","152","null","null","104","74","null","null","211","null","97","null","142","87","null","null","128","58","null","null","157","null","66","null","85","null","45","null","39","31","null","null","78","51","null","null","74","null","53","null","83","54","null","null","120","null","70","null","59","38","null","null","56","38","null","null","0","null","132","null","14","23","null","null","0","null","132","null",
"1400000US04019004042","Census Tract 40.42, Pima County, Arizona","1717","189","null","null","58","52","null","null","10","null","17","null","47","39","null","null","89","72","null","null","151","null","75","null","86","null","58","null","49","39","null","null","169","122","null","null","88","null","78","null","139","78","null","null","241","null","135","null","241","91","null","null","230","116","null","null","37","null","36","null","72","49","null","null","10","null","16","null",
"1400000US04019004043","Census Tract 40.43, Pima County, Arizona","1241","115","null","null","86","75","null","null","9","null","15","null","22","25","null","null","23","26","null","null","62","null","55","null","59","null","46","null","35","25","null","null","58","45","null","null","18","null","21","null","111","54","null","null","204","null","80","null","204","75","null","null","118","48","null","null","116","null","57","null","86","45","null","null","30","null","27","null",
"1400000US04019004044","Census Tract 40.44, Pima County, Arizona","1377","113","null","null","71","47","null","null","39","null","23","null","0","132","null","null","11","16","null","null","22","null","25","null","57","null","33","null","38","32","null","null","109","63","null","null","60","null","45","null","67","40","null","null","134","null","61","null","120","54","null","null","192","65","null","null","168","null","62","null","177","78","null","null","112","null","51","null",
"1400000US04019004046","Census Tract 40.46, Pima County, Arizona","1747","190","null","null","209","143","null","null","100","null","65","null","163","88","null","null","128","75","null","null","67","null","46","null","203","null","125","null","68","49","null","null","123","70","null","null","76","null","62","null","106","67","null","null","201","null","111","null","122","77","null","null","102","71","null","null","41","null","49","null","33","43","null","null","5","null","14","null",
"1400000US04019004047","Census Tract 40.47, Pima County, Arizona","1053","90","null","null","60","61","null","null","12","null","19","null","55","44","null","null","0","132","null","null","24","null","27","null","34","null","31","null","84","53","null","null","93","61","null","null","29","null","23","null","43","35","null","null","107","null","54","null","176","73","null","null","188","71","null","null","65","null","38","null","35","29","null","null","48","null","41","null",
"1400000US04019004048","Census Tract 40.48, Pima County, Arizona","1552","145","null","null","12","20","null","null","43","null","35","null","90","49","null","null","106","73","null","null","87","null","54","null","49","null","39","null","46","39","null","null","87","59","null","null","98","null","66","null","158","64","null","null","215","null","85","null","325","119","null","null","100","51","null","null","69","null","45","null","18","24","null","null","49","null","54","null",
"1400000US04019004049","Census Tract 40.49, Pima County, Arizona","956","116","null","null","13","20","null","null","33","null","29","null","31","29","null","null","32","30","null","null","101","null","62","null","101","null","62","null","124","78","null","null","80","52","null","null","39","null","41","null","94","58","null","null","68","null","41","null","101","59","null","null","65","44","null","null","18","null","20","null","29","28","null","null","27","null","26","null",
"1400000US04019004050","Census Tract 40.50, Pima County, Arizona","638","68","null","null","12","18","null","null","9","null","13","null","26","42","null","null","0","132","null","null","34","null","27","null","31","null","26","null","18","19","null","null","29","27","null","null","0","null","132","null","11","17","null","null","88","null","48","null","84","43","null","null","115","53","null","null","60","null","36","null","42","33","null","null","79","null","56","null",
"1400000US04019004051","Census Tract 40.51, Pima County, Arizona","1778","118","null","null","30","31","null","null","11","null","18","null","7","11","null","null","33","31","null","null","90","null","64","null","43","null","29","null","46","38","null","null","61","46","null","null","91","null","52","null","174","67","null","null","167","null","67","null","205","82","null","null","188","80","null","null","182","null","91","null","229","89","null","null","221","null","77","null",
"1400000US04019004052","Census Tract 40.52, Pima County, Arizona","790","68","null","null","12","15","null","null","35","null","28","null","25","24","null","null","9","14","null","null","16","null","19","null","3","null","5","null","9","14","null","null","57","54","null","null","38","null","44","null","64","37","null","null","43","null","30","null","149","57","null","null","132","67","null","null","108","null","48","null","80","46","null","null","10","null","14","null",
"1400000US04019004053","Census Tract 40.53, Pima County, Arizona","1112","95","null","null","0","132","null","null","63","null","55","null","19","21","null","null","58","42","null","null","12","null","19","null","33","null","29","null","76","47","null","null","20","21","null","null","58","null","38","null","127","52","null","null","75","null","42","null","170","83","null","null","169","66","null","null","47","null","33","null","58","40","null","null","127","null","70","null",
"1400000US04019004054","Census Tract 40.54, Pima County, Arizona","532","72","null","null","0","132","null","null","0","null","132","null","10","15","null","null","10","16","null","null","19","null","22","null","8","null","14","null","10","15","null","null","9","15","null","null","9","null","14","null","67","37","null","null","70","null","44","null","105","53","null","null","63","45","null","null","75","null","52","null","68","45","null","null","9","null","14","null",
"1400000US04019004055","Census Tract 40.55, Pima County, Arizona","1143","119","null","null","57","58","null","null","13","null","19","null","49","61","null","null","7","11","null","null","99","null","82","null","68","null","53","null","44","35","null","null","55","42","null","null","37","null","34","null","114","54","null","null","61","null","42","null","129","61","null","null","146","59","null","null","65","null","44","null","97","61","null","null","102","null","47","null",
"1400000US04019004056","Census Tract 40.56, Pima County, Arizona","572","109","null","null","0","132","null","null","22","null","26","null","7","13","null","null","14","22","null","null","16","null","18","null","14","null","22","null","11","19","null","null","16","18","null","null","27","null","27","null","81","42","null","null","67","null","47","null","163","82","null","null","71","47","null","null","6","null","10","null","47","45","null","null","10","null","21","null",
