"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004M","B19001H_004MA","B19001H_004EA","B19001H_005E","B19001H_005M","B19001H_005MA","B19001H_005EA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007M","B19001H_007MA","B19001H_007EA","B19001H_008E","B19001H_008EA","B19001H_008M","B19001H_008MA","B19001H_009E","B19001H_009EA","B19001H_009M","B19001H_009MA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011M","B19001H_011MA","B19001H_011EA","B19001H_012E","B19001H_012EA","B19001H_012M","B19001H_012MA","B19001H_013E","B19001H_013EA","B19001H_013M","B19001H_013MA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016M","B19001H_016MA","B19001H_016EA","B19001H_017E","B19001H_017M","B19001H_017MA","B19001H_017EA",
"1400000US04013422218","Census Tract 4222.18, Maricopa County, Arizona","714","123","null","null","63","null","55","null","0","13","null","null","11","17","null","null","12","19","null","null","31","29","null","null","0","13","null","null","58","null","54","null","26","null","28","null","63","48","null","null","75","54","null","null","60","null","45","null","154","null","72","null","64","null","42","null","28","null","35","null","43","41","null","null","26","26","null","null",
"1400000US04013422219","Census Tract 4222.19, Maricopa County, Arizona","899","86","null","null","38","null","39","null","31","27","null","null","14","17","null","null","23","23","null","null","35","38","null","null","89","64","null","null","29","null","36","null","8","null","18","null","43","31","null","null","97","57","null","null","101","null","54","null","196","null","81","null","133","null","70","null","48","null","39","null","14","21","null","null","0","13","null","null",
"1400000US04013422220","Census Tract 4222.20, Maricopa County, Arizona","585","76","null","null","7","null","13","null","10","14","null","null","0","13","null","null","0","13","null","null","15","17","null","null","32","26","null","null","7","null","12","null","10","null","11","null","16","14","null","null","41","28","null","null","69","null","53","null","164","null","51","null","74","null","40","null","72","null","36","null","41","31","null","null","27","23","null","null",
"1400000US04013422221","Census Tract 4222.21, Maricopa County, Arizona","1354","158","null","null","48","null","38","null","58","63","null","null","104","73","null","null","54","51","null","null","50","51","null","null","113","61","null","null","121","null","103","null","113","null","88","null","155","98","null","null","126","78","null","null","129","null","77","null","101","null","53","null","105","null","63","null","20","null","25","null","38","29","null","null","19","22","null","null",
"1400000US04013422222","Census Tract 4222.22, Maricopa County, Arizona","548","102","null","null","9","null","12","null","7","11","null","null","7","11","null","null","73","58","null","null","18","27","null","null","78","69","null","null","1","null","7","null","18","null","22","null","40","34","null","null","39","33","null","null","58","null","41","null","66","null","40","null","61","null","39","null","48","null","61","null","4","10","null","null","21","29","null","null",
"1400000US04013422301","Census Tract 4223.01, Maricopa County, Arizona","651","124","null","null","59","null","54","null","47","47","null","null","10","17","null","null","27","23","null","null","46","49","null","null","14","16","null","null","84","null","61","null","18","null","20","null","62","44","null","null","71","61","null","null","57","null","48","null","61","null","47","null","33","null","30","null","43","null","49","null","19","19","null","null","0","18","null","null",
"1400000US04013422302","Census Tract 4223.02, Maricopa County, Arizona","1022","140","null","null","45","null","30","null","42","40","null","null","21","21","null","null","40","35","null","null","58","38","null","null","42","35","null","null","42","null","44","null","43","null","48","null","60","65","null","null","113","71","null","null","190","null","86","null","217","null","90","null","55","null","32","null","25","null","27","null","29","32","null","null","0","18","null","null",
"1400000US04013422304","Census Tract 4223.04, Maricopa County, Arizona","775","110","null","null","28","null","27","null","34","45","null","null","25","37","null","null","13","17","null","null","83","62","null","null","21","20","null","null","20","null","24","null","116","null","69","null","15","17","null","null","91","71","null","null","105","null","59","null","92","null","44","null","76","null","59","null","15","null","15","null","41","46","null","null","0","13","null","null",
"1400000US04013422305","Census Tract 4223.05, Maricopa County, Arizona","1851","178","null","null","14","null","26","null","34","35","null","null","44","58","null","null","34","57","null","null","52","49","null","null","86","81","null","null","99","null","97","null","90","null","79","null","43","37","null","null","141","107","null","null","142","null","91","null","239","null","114","null","215","null","104","null","168","null","105","null","223","140","null","null","227","155","null","null",
"1400000US04013422307","Census Tract 4223.07, Maricopa County, Arizona","1094","105","null","null","31","null","30","null","37","45","null","null","0","13","null","null","81","52","null","null","36","30","null","null","70","38","null","null","70","null","55","null","19","null","18","null","67","49","null","null","93","56","null","null","49","null","44","null","168","null","72","null","96","null","52","null","118","null","59","null","91","50","null","null","68","55","null","null",
"1400000US04013422308","Census Tract 4223.08, Maricopa County, Arizona","1300","128","null","null","63","null","51","null","39","44","null","null","57","57","null","null","73","42","null","null","50","38","null","null","62","44","null","null","28","null","29","null","59","null","50","null","40","33","null","null","74","44","null","null","157","null","76","null","186","null","73","null","120","null","71","null","59","null","42","null","182","92","null","null","51","40","null","null",
"1400000US04013422309","Census Tract 4223.09, Maricopa County, Arizona","1371","121","null","null","64","null","62","null","33","31","null","null","22","31","null","null","16","18","null","null","18","21","null","null","33","34","null","null","16","null","23","null","62","null","49","null","51","57","null","null","89","51","null","null","272","null","94","null","219","null","107","null","176","null","70","null","156","null","87","null","124","66","null","null","20","22","null","null",
"1400000US04013422401","Census Tract 4224.01, Maricopa County, Arizona","713","113","null","null","27","null","33","null","35","28","null","null","40","35","null","null","88","63","null","null","47","37","null","null","0","13","null","null","51","null","37","null","61","null","51","null","26","23","null","null","59","41","null","null","74","null","49","null","93","null","42","null","71","null","71","null","4","null","7","null","12","14","null","null","25","39","null","null",
"1400000US04013422402","Census Tract 4224.02, Maricopa County, Arizona","1300","125","null","null","116","null","73","null","68","58","null","null","35","28","null","null","29","25","null","null","87","52","null","null","39","45","null","null","42","null","30","null","70","null","48","null","102","68","null","null","80","64","null","null","170","null","96","null","152","null","92","null","120","null","62","null","82","null","41","null","51","35","null","null","57","51","null","null",
"1400000US04013422403","Census Tract 4224.03, Maricopa County, Arizona","1344","92","null","null","7","null","10","null","39","29","null","null","57","47","null","null","33","42","null","null","58","45","null","null","43","46","null","null","32","null","30","null","112","null","61","null","28","27","null","null","104","61","null","null","157","null","66","null","228","null","85","null","241","null","93","null","35","null","26","null","105","62","null","null","65","46","null","null",
"1400000US04013422404","Census Tract 4224.04, Maricopa County, Arizona","1296","74","null","null","14","null","21","null","14","21","null","null","0","13","null","null","44","31","null","null","36","33","null","null","26","28","null","null","0","null","13","null","68","null","47","null","77","45","null","null","101","58","null","null","140","null","57","null","174","null","83","null","232","null","84","null","172","null","70","null","115","51","null","null","83","50","null","null",
"1400000US04013422501","Census Tract 4225.01, Maricopa County, Arizona","1345","119","null","null","17","null","27","null","8","13","null","null","36","24","null","null","68","53","null","null","53","42","null","null","128","69","null","null","49","null","36","null","113","null","61","null","113","64","null","null","129","68","null","null","197","null","77","null","246","null","79","null","103","null","55","null","38","null","48","null","0","18","null","null","47","46","null","null",
"1400000US04013422502","Census Tract 4225.02, Maricopa County, Arizona","1189","112","null","null","47","null","33","null","18","19","null","null","6","10","null","null","41","42","null","null","72","56","null","null","75","54","null","null","24","null","24","null","121","null","67","null","79","61","null","null","171","71","null","null","92","null","58","null","210","null","68","null","88","null","48","null","67","null","40","null","52","38","null","null","26","30","null","null",
"1400000US04013422503","Census Tract 4225.03, Maricopa County, Arizona","1409","186","null","null","9","null","15","null","99","67","null","null","46","44","null","null","110","85","null","null","115","107","null","null","74","78","null","null","84","null","77","null","30","null","34","null","180","109","null","null","115","78","null","null","247","null","110","null","215","null","108","null","58","null","59","null","15","null","24","null","0","18","null","null","12","21","null","null",
"1400000US04013422504","Census Tract 4225.04, Maricopa County, Arizona","1339","134","null","null","11","null","17","null","36","28","null","null","103","82","null","null","62","52","null","null","44","32","null","null","34","29","null","null","85","null","50","null","40","null","31","null","81","52","null","null","180","73","null","null","66","null","39","null","268","null","90","null","131","null","61","null","53","null","42","null","67","54","null","null","78","57","null","null",
"1400000US04013422506","Census Tract 4225.06, Maricopa County, Arizona","1474","114","null","null","63","null","61","null","70","47","null","null","17","18","null","null","28","26","null","null","28","29","null","null","68","42","null","null","55","null","53","null","79","null","52","null","85","57","null","null","93","72","null","null","84","null","56","null","259","null","110","null","204","null","80","null","59","null","47","null","192","77","null","null","90","59","null","null",
"1400000US04013422507","Census Tract 4225.07, Maricopa County, Arizona","1445","120","null","null","56","null","49","null","49","40","null","null","38","27","null","null","28","27","null","null","68","60","null","null","75","45","null","null","75","null","61","null","76","null","59","null","8","13","null","null","74","44","null","null","69","null","47","null","294","null","97","null","179","null","94","null","164","null","76","null","119","50","null","null","73","42","null","null",
"1400000US04013422508","Census Tract 4225.08, Maricopa County, Arizona","1137","72","null","null","13","null","19","null","85","59","null","null","60","55","null","null","13","20","null","null","54","48","null","null","19","23","null","null","25","null","23","null","70","null","41","null","33","31","null","null","99","70","null","null","131","null","69","null","147","null","64","null","95","null","66","null","124","null","50","null","58","47","null","null","111","84","null","null",
"1400000US04013422509","Census Tract 4225.09, Maricopa County, Arizona","1505","119","null","null","42","null","30","null","15","16","null","null","27","24","null","null","43","40","null","null","33","27","null","null","73","50","null","null","24","null","23","null","77","null","51","null","54","34","null","null","126","61","null","null","215","null","80","null","251","null","86","null","221","null","85","null","145","null","74","null","89","49","null","null","70","51","null","null",
"1400000US04013422510","Census Tract 4225.10, Maricopa County, Arizona","857","84","null","null","3","null","6","null","0","13","null","null","9","14","null","null","17","20","null","null","9","14","null","null","33","28","null","null","19","null","23","null","16","null","16","null","55","43","null","null","47","37","null","null","108","null","53","null","101","null","44","null","100","null","43","null","116","null","52","null","107","42","null","null","117","45","null","null",
"1400000US04013422511","Census Tract 4225.11, Maricopa County, Arizona","811","69","null","null","17","null","18","null","15","19","null","null","6","9","null","null","18","19","null","null","9","15","null","null","23","22","null","null","11","null","11","null","12","null","13","null","26","29","null","null","47","29","null","null","43","null","30","null","222","null","71","null","129","null","70","null","68","null","37","null","61","30","null","null","104","56","null","null",
"1400000US04013422512","Census Tract 4225.12, Maricopa County, Arizona","1465","80","null","null","9","null","15","null","22","20","null","null","11","18","null","null","26","28","null","null","48","48","null","null","52","51","null","null","78","null","52","null","0","null","18","null","20","24","null","null","120","84","null","null","163","null","87","null","242","null","98","null","238","null","101","null","200","null","95","null","156","69","null","null","80","45","null","null",
"1400000US04013422513","Census Tract 4225.13, Maricopa County, Arizona","1374","106","null","null","45","null","36","null","0","13","null","null","138","57","null","null","64","38","null","null","47","39","null","null","60","39","null","null","102","null","80","null","61","null","39","null","88","61","null","null","104","52","null","null","89","null","56","null","106","null","55","null","159","null","75","null","124","null","86","null","89","62","null","null","98","61","null","null",
"1400000US04013422514","Census Tract 4225.14, Maricopa County, Arizona","1109","101","null","null","0","null","13","null","11","16","null","null","34","43","null","null","19","21","null","null","36","29","null","null","36","33","null","null","109","null","74","null","9","null","14","null","62","60","null","null","117","64","null","null","192","null","74","null","241","null","88","null","180","null","78","null","50","null","40","null","13","19","null","null","0","13","null","null",
"1400000US04013422606","Census Tract 4226.06, Maricopa County, Arizona","2362","169","null","null","39","null","35","null","13","21","null","null","0","18","null","null","40","37","null","null","37","37","null","null","112","79","null","null","32","null","35","null","43","null","51","null","49","48","null","null","161","91","null","null","192","null","107","null","267","null","102","null","480","null","146","null","331","null","154","null","247","117","null","null","319","140","null","null",
"1400000US04013422607","Census Tract 4226.07, Maricopa County, Arizona","2050","197","null","null","82","null","67","null","106","52","null","null","284","109","null","null","272","111","null","null","91","55","null","null","155","76","null","null","95","null","79","null","112","null","56","null","152","86","null","null","135","84","null","null","239","null","95","null","183","null","88","null","93","null","73","null","29","null","32","null","0","13","null","null","22","26","null","null",
"1400000US04013422609","Census Tract 4226.09, Maricopa County, Arizona","1225","115","null","null","74","null","61","null","100","70","null","null","38","31","null","null","149","66","null","null","40","27","null","null","54","38","null","null","78","null","54","null","45","null","35","null","25","24","null","null","157","60","null","null","138","null","68","null","154","null","62","null","89","null","58","null","60","null","42","null","24","25","null","null","0","13","null","null",
"1400000US04013422610","Census Tract 4226.10, Maricopa County, Arizona","1469","169","null","null","102","null","62","null","74","46","null","null","47","32","null","null","169","87","null","null","157","82","null","null","128","55","null","null","169","null","67","null","94","null","53","null","118","57","null","null","132","78","null","null","87","null","43","null","110","null","57","null","17","null","21","null","33","null","27","null","32","30","null","null","0","13","null","null",
"1400000US04013422615","Census Tract 4226.15, Maricopa County, Arizona","1778","142","null","null","53","null","58","null","52","67","null","null","0","18","null","null","68","66","null","null","9","15","null","null","0","18","null","null","77","null","56","null","105","null","67","null","131","79","null","null","155","81","null","null","167","null","68","null","348","null","115","null","281","null","107","null","103","null","59","null","217","108","null","null","12","19","null","null",
"1400000US04013422616","Census Tract 4226.16, Maricopa County, Arizona","1708","154","null","null","9","null","11","null","39","30","null","null","138","80","null","null","18","29","null","null","59","45","null","null","154","88","null","null","204","null","110","null","117","null","90","null","120","89","null","null","212","138","null","null","254","null","132","null","168","null","94","null","87","null","71","null","91","null","75","null","38","45","null","null","0","18","null","null",
"1400000US04013422617","Census Tract 4226.17, Maricopa County, Arizona","1618","132","null","null","18","null","22","null","49","79","null","null","13","20","null","null","34","32","null","null","32","40","null","null","54","43","null","null","65","null","40","null","50","null","38","null","52","38","null","null","158","81","null","null","243","null","103","null","372","null","111","null","315","null","104","null","47","null","35","null","116","63","null","null","0","18","null","null",
"1400000US04013422618","Census Tract 4226.18, Maricopa County, Arizona","1777","128","null","null","68","null","51","null","73","37","null","null","115","50","null","null","89","45","null","null","167","68","null","null","159","72","null","null","83","null","43","null","179","null","86","null","120","49","null","null","190","57","null","null","195","null","70","null","216","null","73","null","67","null","40","null","38","null","30","null","8","12","null","null","10","16","null","null",
"1400000US04013422620","Census Tract 4226.20, Maricopa County, Arizona","900","66","null","null","0","null","13","null","13","15","null","null","6","10","null","null","39","40","null","null","18","21","null","null","11","12","null","null","21","null","24","null","36","null","32","null","26","26","null","null","17","17","null","null","123","null","72","null","125","null","67","null","155","null","72","null","47","null","30","null","217","101","null","null","46","30","null","null",
"1400000US04013422621","Census Tract 4226.21, Maricopa County, Arizona","1041","92","null","null","20","null","31","null","31","38","null","null","0","13","null","null","14","17","null","null","29","29","null","null","31","27","null","null","0","null","13","null","108","null","72","null","8","13","null","null","80","45","null","null","132","null","98","null","119","null","53","null","248","null","93","null","117","null","64","null","44","37","null","null","60","50","null","null",
