"GEO_ID","NAME","B25001_001M","B25001_001MA","B25001_001E","B25001_001EA",
"Geography","Geographic Area Name","Margin of Error!!Total","Annotation of Margin of Error!!Total","Estimate!!Total","Annotation of Estimate!!Total",
"1400000US04019004716","Census Tract 47.16, Pima County, Arizona","92","null","3067","null",
"1400000US04019004717","Census Tract 47.17, Pima County, Arizona","58","null","1224","null",
"1400000US04019004718","Census Tract 47.18, Pima County, Arizona","69","null","1240","null",
"1400000US04019004719","Census Tract 47.19, Pima County, Arizona","152","null","3131","null",
"1400000US04019004720","Census Tract 47.20, Pima County, Arizona","23","null","815","null",
"1400000US04019004721","Census Tract 47.21, Pima County, Arizona","69","null","2028","null",
"1400000US04019004722","Census Tract 47.22, Pima County, Arizona","25","null","1428","null",
"1400000US04019004723","Census Tract 47.23, Pima County, Arizona","47","null","2789","null",
"1400000US04019004724","Census Tract 47.24, Pima County, Arizona","71","null","1181","null",
"1400000US04019004725","Census Tract 47.25, Pima County, Arizona","52","null","1835","null",
"1400000US04019004726","Census Tract 47.26, Pima County, Arizona","34","null","2011","null",
"1400000US04019410501","Census Tract 4105.01, Pima County, Arizona","107","null","1427","null",
"1400000US04019410502","Census Tract 4105.02, Pima County, Arizona","145","null","1523","null",
"1400000US04019410503","Census Tract 4105.03, Pima County, Arizona","171","null","2478","null",
"1400000US04019470400","Census Tract 4704, Pima County, Arizona","118","null","2211","null",
"1400000US04019470500","Census Tract 4705, Pima County, Arizona","60","null","1195","null",
"1400000US04019940600","Census Tract 9406, Pima County, Arizona","49","null","450","null",
"1400000US04019940700","Census Tract 9407, Pima County, Arizona","57","null","560","null",
"1400000US04019940800","Census Tract 9408, Pima County, Arizona","114","null","1521","null",
"1400000US04019940900","Census Tract 9409, Pima County, Arizona","72","null","817","null",
"1400000US04019941000","Census Tract 9410, Pima County, Arizona","58","null","921","null",
"1400000US04021000201","Census Tract 2.01, Pinal County, Arizona","188","null","3394","null",
"1400000US04021000204","Census Tract 2.04, Pinal County, Arizona","110","null","2188","null",
"1400000US04021000205","Census Tract 2.05, Pinal County, Arizona","217","null","3953","null",
"1400000US04021000206","Census Tract 2.06, Pinal County, Arizona","52","null","1086","null",
"1400000US04021000207","Census Tract 2.07, Pinal County, Arizona","170","null","3213","null",
"1400000US04021000208","Census Tract 2.08, Pinal County, Arizona","104","null","542","null",
"1400000US04021000209","Census Tract 2.09, Pinal County, Arizona","177","null","2568","null",
"1400000US04021000210","Census Tract 2.10, Pinal County, Arizona","188","null","2750","null",
"1400000US04021000211","Census Tract 2.11, Pinal County, Arizona","93","null","1786","null",
"1400000US04021000212","Census Tract 2.12, Pinal County, Arizona","94","null","1928","null",
"1400000US04021000213","Census Tract 2.13, Pinal County, Arizona","200","null","5057","null",
"1400000US04021000214","Census Tract 2.14, Pinal County, Arizona","167","null","3617","null",
"1400000US04021000215","Census Tract 2.15, Pinal County, Arizona","120","null","860","null",
"1400000US04021000307","Census Tract 3.07, Pinal County, Arizona","126","null","1250","null",
"1400000US04021000308","Census Tract 3.08, Pinal County, Arizona","251","null","2960","null",
"1400000US04021000309","Census Tract 3.09, Pinal County, Arizona","174","null","2159","null",
"1400000US04021000310","Census Tract 3.10, Pinal County, Arizona","181","null","1601","null",
"1400000US04021000311","Census Tract 3.11, Pinal County, Arizona","99","null","1341","null",
"1400000US04021000312","Census Tract 3.12, Pinal County, Arizona","214","null","1886","null",
"1400000US04021000313","Census Tract 3.13, Pinal County, Arizona","127","null","2176","null",
"1400000US04021000314","Census Tract 3.14, Pinal County, Arizona","210","null","3150","null",
"1400000US04021000315","Census Tract 3.15, Pinal County, Arizona","220","null","2199","null",
"1400000US04021000316","Census Tract 3.16, Pinal County, Arizona","189","null","5181","null",
"1400000US04021000317","Census Tract 3.17, Pinal County, Arizona","144","null","1836","null",
"1400000US04021000318","Census Tract 3.18, Pinal County, Arizona","278","null","4109","null",
"1400000US04021000319","Census Tract 3.19, Pinal County, Arizona","158","null","1428","null",
"1400000US04021000400","Census Tract 4, Pinal County, Arizona","176","null","1689","null",
"1400000US04021000603","Census Tract 6.03, Pinal County, Arizona","136","null","2666","null",
"1400000US04021000604","Census Tract 6.04, Pinal County, Arizona","128","null","3179","null",
"1400000US04021000700","Census Tract 7, Pinal County, Arizona","164","null","1804","null",
"1400000US04021000801","Census Tract 8.01, Pinal County, Arizona","493","null","4081","null",
"1400000US04021000802","Census Tract 8.02, Pinal County, Arizona","170","null","1574","null",
"1400000US04021000803","Census Tract 8.03, Pinal County, Arizona","32","null","373","null",
"1400000US04021000901","Census Tract 9.01, Pinal County, Arizona","108","null","517","null",
"1400000US04021000902","Census Tract 9.02, Pinal County, Arizona","248","null","1041","null",
"1400000US04021001000","Census Tract 10, Pinal County, Arizona","157","null","2045","null",
"1400000US04021001100","Census Tract 11, Pinal County, Arizona","248","null","3081","null",
"1400000US04021001200","Census Tract 12, Pinal County, Arizona","175","null","1880","null",
"1400000US04021001301","Census Tract 13.01, Pinal County, Arizona","240","null","3306","null",
"1400000US04021001303","Census Tract 13.03, Pinal County, Arizona","96","null","593","null",
"1400000US04021001304","Census Tract 13.04, Pinal County, Arizona","184","null","2546","null",
"1400000US04021001305","Census Tract 13.05, Pinal County, Arizona","169","null","2145","null",
"1400000US04021001306","Census Tract 13.06, Pinal County, Arizona","156","null","2334","null",
"1400000US04021001403","Census Tract 14.03, Pinal County, Arizona","144","null","2215","null",
"1400000US04021001404","Census Tract 14.04, Pinal County, Arizona","84","null","1523","null",
"1400000US04021001405","Census Tract 14.05, Pinal County, Arizona","198","null","1820","null",
"1400000US04021001406","Census Tract 14.06, Pinal County, Arizona","135","null","2087","null",
"1400000US04021001407","Census Tract 14.07, Pinal County, Arizona","85","null","933","null",
"1400000US04021001408","Census Tract 14.08, Pinal County, Arizona","173","null","782","null",
"1400000US04021001500","Census Tract 15, Pinal County, Arizona","133","null","1446","null",
"1400000US04021001600","Census Tract 16, Pinal County, Arizona","107","null","2648","null",
"1400000US04021001701","Census Tract 17.01, Pinal County, Arizona","92","null","319","null",
"1400000US04021001702","Census Tract 17.02, Pinal County, Arizona","91","null","1027","null",
"1400000US04021001703","Census Tract 17.03, Pinal County, Arizona","117","null","962","null",
"1400000US04021001704","Census Tract 17.04, Pinal County, Arizona","188","null","2777","null",
"1400000US04021001705","Census Tract 17.05, Pinal County, Arizona","220","null","3748","null",
"1400000US04021001706","Census Tract 17.06, Pinal County, Arizona","143","null","1973","null",
"1400000US04021001707","Census Tract 17.07, Pinal County, Arizona","173","null","1607","null",
"1400000US04021001708","Census Tract 17.08, Pinal County, Arizona","258","null","1875","null",
"1400000US04021001709","Census Tract 17.09, Pinal County, Arizona","93","null","742","null",
"1400000US04021001710","Census Tract 17.10, Pinal County, Arizona","184","null","1156","null",
"1400000US04021001711","Census Tract 17.11, Pinal County, Arizona","183","null","667","null",
"1400000US04021001900","Census Tract 19, Pinal County, Arizona","116","null","1248","null",
"1400000US04021002001","Census Tract 20.01, Pinal County, Arizona","185","null","1597","null",
"1400000US04021002002","Census Tract 20.02, Pinal County, Arizona","91","null","267","null",
"1400000US04021002003","Census Tract 20.03, Pinal County, Arizona","236","null","2042","null",
"1400000US04021002101","Census Tract 21.01, Pinal County, Arizona","223","null","2513","null",
"1400000US04021002102","Census Tract 21.02, Pinal County, Arizona","38","null","438","null",
"1400000US04021002103","Census Tract 21.03, Pinal County, Arizona","120","null","1047","null",
"1400000US04021002200","Census Tract 22, Pinal County, Arizona","147","null","2441","null",
"1400000US04021002300","Census Tract 23, Pinal County, Arizona","67","null","1388","null",
"1400000US04021002400","Census Tract 24, Pinal County, Arizona","101","null","899","null",
"1400000US04021941200","Census Tract 9412, Pinal County, Arizona","220","null","1965","null",
"1400000US04021941300","Census Tract 9413, Pinal County, Arizona","132","null","977","null",
"1400000US04021941400","Census Tract 9414, Pinal County, Arizona","191","null","3300","null",
"1400000US04023966000","Census Tract 9660, Santa Cruz County, Arizona","128","null","1856","null",
"1400000US04023966101","Census Tract 9661.01, Santa Cruz County, Arizona","136","null","1287","null",
"1400000US04023966103","Census Tract 9661.03, Santa Cruz County, Arizona","87","null","372","null",
"1400000US04023966104","Census Tract 9661.04, Santa Cruz County, Arizona","218","null","3408","null",
"1400000US04023966105","Census Tract 9661.05, Santa Cruz County, Arizona","227","null","3326","null",
"1400000US04023966200","Census Tract 9662, Santa Cruz County, Arizona","136","null","1560","null",
"1400000US04023966301","Census Tract 9663.01, Santa Cruz County, Arizona","128","null","1379","null",
"1400000US04023966302","Census Tract 9663.02, Santa Cruz County, Arizona","101","null","1350","null",
"1400000US04023966401","Census Tract 9664.01, Santa Cruz County, Arizona","114","null","1159","null",
"1400000US04023966402","Census Tract 9664.02, Santa Cruz County, Arizona","134","null","1796","null",
"1400000US04025000202","Census Tract 2.02, Yavapai County, Arizona","302","null","3605","null",
"1400000US04025000203","Census Tract 2.03, Yavapai County, Arizona","134","null","2721","null",
"1400000US04025000204","Census Tract 2.04, Yavapai County, Arizona","183","null","2857","null",
"1400000US04025000300","Census Tract 3, Yavapai County, Arizona","161","null","2576","null",
"1400000US04025000401","Census Tract 4.01, Yavapai County, Arizona","135","null","3231","null",
"1400000US04025000402","Census Tract 4.02, Yavapai County, Arizona","149","null","2437","null",
"1400000US04025000500","Census Tract 5, Yavapai County, Arizona","122","null","2662","null",
"1400000US04025000604","Census Tract 6.04, Yavapai County, Arizona","103","null","2057","null",
"1400000US04025000605","Census Tract 6.05, Yavapai County, Arizona","121","null","3798","null",
"1400000US04025000606","Census Tract 6.06, Yavapai County, Arizona","132","null","2506","null",
"1400000US04025000607","Census Tract 6.07, Yavapai County, Arizona","119","null","3004","null",
"1400000US04025000608","Census Tract 6.08, Yavapai County, Arizona","83","null","1416","null",
"1400000US04025000609","Census Tract 6.09, Yavapai County, Arizona","92","null","1846","null",
"1400000US04025000610","Census Tract 6.10, Yavapai County, Arizona","137","null","2462","null",
"1400000US04025000700","Census Tract 7, Yavapai County, Arizona","323","null","3146","null",
"1400000US04025000801","Census Tract 8.01, Yavapai County, Arizona","131","null","2394","null",
"1400000US04025000802","Census Tract 8.02, Yavapai County, Arizona","90","null","1989","null",
"1400000US04025000900","Census Tract 9, Yavapai County, Arizona","141","null","2364","null",
"1400000US04025001001","Census Tract 10.01, Yavapai County, Arizona","150","null","2424","null",
"1400000US04025001002","Census Tract 10.02, Yavapai County, Arizona","132","null","2497","null",
"1400000US04025001101","Census Tract 11.01, Yavapai County, Arizona","130","null","2582","null",
"1400000US04025001102","Census Tract 11.02, Yavapai County, Arizona","159","null","2502","null",
"1400000US04025001200","Census Tract 12, Yavapai County, Arizona","159","null","3215","null",
"1400000US04025001300","Census Tract 13, Yavapai County, Arizona","57","null","938","null",
"1400000US04025001401","Census Tract 14.01, Yavapai County, Arizona","166","null","1234","null",
"1400000US04025001402","Census Tract 14.02, Yavapai County, Arizona","143","null","2338","null",
"1400000US04025001403","Census Tract 14.03, Yavapai County, Arizona","105","null","2127","null",
"1400000US04025001500","Census Tract 15, Yavapai County, Arizona","231","null","3268","null",
"1400000US04025001601","Census Tract 16.01, Yavapai County, Arizona","374","null","2307","null",
"1400000US04025001602","Census Tract 16.02, Yavapai County, Arizona","247","null","1733","null",
"1400000US04025001603","Census Tract 16.03, Yavapai County, Arizona","233","null","2744","null",
"1400000US04025001701","Census Tract 17.01, Yavapai County, Arizona","170","null","3246","null",
"1400000US04025001702","Census Tract 17.02, Yavapai County, Arizona","204","null","2999","null",
"1400000US04025001703","Census Tract 17.03, Yavapai County, Arizona","85","null","1998","null",
"1400000US04025001801","Census Tract 18.01, Yavapai County, Arizona","198","null","2300","null",
"1400000US04025001802","Census Tract 18.02, Yavapai County, Arizona","229","null","3014","null",
"1400000US04025001900","Census Tract 19, Yavapai County, Arizona","286","null","5620","null",
"1400000US04025002001","Census Tract 20.01, Yavapai County, Arizona","229","null","2431","null",
"1400000US04025002002","Census Tract 20.02, Yavapai County, Arizona","132","null","2308","null",
"1400000US04025002003","Census Tract 20.03, Yavapai County, Arizona","122","null","2171","null",
"1400000US04025002004","Census Tract 20.04, Yavapai County, Arizona","227","null","4092","null",
"1400000US04025002100","Census Tract 21, Yavapai County, Arizona","96","null","1085","null",
"1400000US04027000100","Census Tract 1, Yuma County, Arizona","73","null","993","null",
"1400000US04027000200","Census Tract 2, Yuma County, Arizona","82","null","1412","null",
"1400000US04027000301","Census Tract 3.01, Yuma County, Arizona","124","null","1478","null",
"1400000US04027000302","Census Tract 3.02, Yuma County, Arizona","117","null","1855","null",
"1400000US04027000402","Census Tract 4.02, Yuma County, Arizona","78","null","1048","null",
"1400000US04027000403","Census Tract 4.03, Yuma County, Arizona","66","null","854","null",
"1400000US04027000404","Census Tract 4.04, Yuma County, Arizona","172","null","2147","null",
"1400000US04027000501","Census Tract 5.01, Yuma County, Arizona","86","null","1446","null",
"1400000US04027000502","Census Tract 5.02, Yuma County, Arizona","117","null","2117","null",
"1400000US04027000600","Census Tract 6, Yuma County, Arizona","94","null","2357","null",
"1400000US04027000700","Census Tract 7, Yuma County, Arizona","145","null","1848","null",
"1400000US04027000800","Census Tract 8, Yuma County, Arizona","128","null","2338","null",
"1400000US04027000901","Census Tract 9.01, Yuma County, Arizona","58","null","1415","null",
"1400000US04027000902","Census Tract 9.02, Yuma County, Arizona","54","null","1309","null",
"1400000US04027000903","Census Tract 9.03, Yuma County, Arizona","45","null","1122","null",
"1400000US04027000905","Census Tract 9.05, Yuma County, Arizona","171","null","2518","null",
"1400000US04027000907","Census Tract 9.07, Yuma County, Arizona","100","null","2229","null",
"1400000US04027000908","Census Tract 9.08, Yuma County, Arizona","83","null","912","null",
"1400000US04027001001","Census Tract 10.01, Yuma County, Arizona","174","null","2081","null",
"1400000US04027001003","Census Tract 10.03, Yuma County, Arizona","74","null","958","null",
"1400000US04027001004","Census Tract 10.04, Yuma County, Arizona","98","null","1184","null",
"1400000US04027001100","Census Tract 11, Yuma County, Arizona","112","null","2307","null",
"1400000US04027001200","Census Tract 12, Yuma County, Arizona","94","null","1800","null",
"1400000US04027010905","Census Tract 109.05, Yuma County, Arizona","185","null","2256","null",
"1400000US04027010907","Census Tract 109.07, Yuma County, Arizona","137","null","2291","null",
"1400000US04027010910","Census Tract 109.10, Yuma County, Arizona","173","null","1559","null",
"1400000US04027010911","Census Tract 109.11, Yuma County, Arizona","119","null","2040","null",
"1400000US04027010913","Census Tract 109.13, Yuma County, Arizona","139","null","575","null",
"1400000US04027010914","Census Tract 109.14, Yuma County, Arizona","172","null","846","null",
"1400000US04027011000","Census Tract 110, Yuma County, Arizona","99","null","1201","null",
"1400000US04027011104","Census Tract 111.04, Yuma County, Arizona","173","null","2016","null",
"1400000US04027011106","Census Tract 111.06, Yuma County, Arizona","248","null","3745","null",
"1400000US04027011107","Census Tract 111.07, Yuma County, Arizona","150","null","1092","null",
"1400000US04027011108","Census Tract 111.08, Yuma County, Arizona","174","null","1552","null",
"1400000US04027011110","Census Tract 111.10, Yuma County, Arizona","188","null","2579","null",
"1400000US04027011111","Census Tract 111.11, Yuma County, Arizona","188","null","2059","null",
"1400000US04027011112","Census Tract 111.12, Yuma County, Arizona","123","null","2388","null",
"1400000US04027011114","Census Tract 111.14, Yuma County, Arizona","178","null","1843","null",
"1400000US04027011115","Census Tract 111.15, Yuma County, Arizona","190","null","2444","null",
"1400000US04027011201","Census Tract 112.01, Yuma County, Arizona","197","null","2094","null",
"1400000US04027011202","Census Tract 112.02, Yuma County, Arizona","56","null","774","null",
"1400000US04027011403","Census Tract 114.03, Yuma County, Arizona","153","null","1563","null",
"1400000US04027011405","Census Tract 114.05, Yuma County, Arizona","122","null","1461","null",
"1400000US04027011406","Census Tract 114.06, Yuma County, Arizona","123","null","921","null",
"1400000US04027011501","Census Tract 115.01, Yuma County, Arizona","85","null","1006","null",
"1400000US04027011503","Census Tract 115.03, Yuma County, Arizona","153","null","2034","null",
"1400000US04027011504","Census Tract 115.04, Yuma County, Arizona","222","null","2226","null",
"1400000US04027011600","Census Tract 116, Yuma County, Arizona","166","null","2501","null",
"1400000US04027011700","Census Tract 117, Yuma County, Arizona","161","null","1061","null",
"1400000US04027011800","Census Tract 118, Yuma County, Arizona","165","null","1892","null",
"1400000US04027012100","Census Tract 121, Yuma County, Arizona","89","null","439","null",
"1400000US04027980003","Census Tract 9800.03, Yuma County, Arizona","132","null","0","null",
"1400000US04027980004","Census Tract 9800.04, Yuma County, Arizona","132","null","0","null",
"1400000US04027980005","Census Tract 9800.05, Yuma County, Arizona","132","null","0","null",
"1400000US04027980006","Census Tract 9800.06, Yuma County, Arizona","120","null","798","null",
